,ns,qwiki_id,title,wikipedia_id
0,0,Q686845,Labeo forskalii,25701651
0,0,Q2235844,Fuelleborn's labeo,12184502
0,0,Q2687919,Labeo horie,25701733
0,0,Q2237134,Tana labeo,12184508
0,0,Q1929370,Nile carp,25701872
0,0,Q2237216,Ningu,12184533
0,0,Q3235274,Orange River mudfish,24483609
0,0,Q139651,Labeo dyocheilus,25701613
0,0,Q80329,Labeo rosae,25701960
0,0,Q2055509,Moggel,25702025
0,0,Q2889081,Black sharkminnow,25701388
0,0,Q135517,Mrigal carp,25892883
0,0,Q139513,Cirrhinus molitorella,25892905
0,0,Q13171680,Cirrhinus mrigala,29749190
0,0,Q5509056,Reba carp,50480530
0,0,Q139630,Smallscale mud carp,25892903
0,0,Q1101534,Pátzcuaro chub,25928859
0,0,Q3766480,Aspidoparia jaya,55682999
0,,,Aspidoparia morar,
0,0,Q2563133,Albulichthys albuloides,33121935
0,0,Q1051224,Catla,1970172
0,0,Q1513246,Giant barb,7107564
0,0,Q8355930,Chagunius chagunio,60735460
0,0,Q3384125,Silver hatchet chela,47571976
0,,,Chela laubuca,
0,0,Q773672,Crossocheilus latius,57030283
0,0,Q76098,Grass carp,845042
0,0,Q46552,Cyclocheilichthys enoplos,25893349
0,0,Q3233557,Beardless barb,25893344
0,,,Cyclocheilichthys dumerilii,
0,0,Q1039621,Cyclocheilichthys armatus,25893346
0,0,Q637325,Giant danio,623920
0,0,Q3763151,Danio dangila,2884815
0,0,Q3757470,Bengal danio,1070648
0,0,Q169444,Zebrafish,5009
0,0,Q169444,Zebrafish,5009
0,0,Q550170,Alburnoides bipunctatus,12183342
0,0,Q254803,Chihuahua chub,12184424
0,0,Q2617027,Utah chub,4499857
0,0,Q2151831,Tui chub,4511880
0,0,Q139333,Humpback chub,8866969
0,0,Q3756661,Bonytail chub,10470148
0,0,Q3764673,Roundtail chub,5161927
0,0,Q5628748,Hampala dispar,45205018
0,0,Q150480,Hampala macrolepidota,45205270
0,0,Q5578792,Hampala salweenensis,45205315
0,0,Q76115,Silver carp,4963211
0,0,Q754164,Bighead carp,4224799
0,0,Q6425383,Labiobarbus leptocheilus,57758636
0,0,Q3755094,Signal barb,57758583
0,0,Q3754820,Labiobarbus fasciatus,57758545
0,0,Q969415,Labiobarbus ocellatus,40123707
0,0,Q512264,Labiobarbus siamensis,45205889
0,0,Q6424760,Amblyrhynchichthys truncatus,60733665
0,0,Q303717,Anabarilius polylepis,12183432
0,0,Q3758746,Kanglang fish,25755216
0,0,Q968614,Golden shiner,4599393
0,,,Osteochilus hasselti,
0,0,Q72747,Osteochilus melanopleura,45219068
0,0,Q3754245,Osteochilus spilurus,45219121
0,0,Q2123607,Sacramento splittail,4707727
0,0,Q135514,Jullien's golden carp,12184954
0,0,Q148853,Sacramento pikeminnow,29067975
0,0,Q2631220,Slender rasbora,25803872
0,,,Rasbora elanga,
0,0,Q28599939,Harlequin rasbora,3115960
0,0,Q2450995,Gangetic scissortail rasbora,25804009
0,0,Q1937949,Silver rasbora,25803804
0,0,Q1879245,Brilliant rasbora,25803905
0,0,Q3930365,Twospot rasbora,25803909
0,0,Q3315731,Rasbora tawarensis,12185134
0,,,Thynnichthys sandkhol,
0,0,Q2919230,Thynnichthys thynnoides,45237792
0,,,Thynnichthys vaillanti,
0,0,Q3768599,Tor tambroides,43639494
0,0,Q2741221,Tor putitora,14194703
0,0,Q147660,Tor tor,45145078
0,0,Q3595855,Tor khudree,10910554
0,0,Q1040065,Tor douronensis,41852164
0,,,Tor soro,
0,0,Q5782134,Tor tambra,61267935
0,0,Q1038824,Barilius barila,25712044
0,0,Q1104754,Barna baril,25712274
0,0,Q3764470,Trout barb,14346705
0,0,Q3758348,Barilius shacra,25712625
0,0,Q3757783,Opsarius tileo,25712624
0,0,Q3757309,Barilius vagra,25712621
0,0,Q3756295,Barilius bakeri,25712258
0,0,Q3758138,Barilius bendelisis,25712335
0,0,Q3755883,Devario acuticephala,9718380
0,0,Q1979063,Emerald shiner,5526974
0,0,Q3756518,Red River shiner,25816475
0,0,Q4906830,Bigeye shiner,25816489
0,0,Q6416951,Bigmouth shiner,32183231
0,0,Q3760965,Arkansas River shiner,25816565
0,0,Q3760982,Blackchin shiner,25816581
0,0,Q3047546,Blacknose shiner,25816587
0,0,Q2606512,Spottail shiner,25816590
0,0,Q3763120,Longnose shiner,25816601
0,0,Q3762877,Yellowfin shiner,25816612
0,0,Q3765701,Ozark minnow,25816734
0,0,Q3756276,Rosyface shiner,6472622
0,0,Q3757119,Bedrock shiner,25816785
0,0,Q5478328,Flagfin shiner,25840034
0,0,Q1887818,Sand shiner,14654488
0,0,Q3760317,Weed shiner,25816827
0,0,Q3762319,Mimic shiner,25816844
0,0,Q3755204,Barbel steed,35340970
0,0,Q5733688,Spotted steed,56839724
0,0,Q1102653,Rohtee ogilbii,33573822
0,0,Q8197203,Indian carplet,54436037
0,0,Q6424317,Mola carplet,54436082
0,0,Q5490604,Attentive carplet,45301083
0,0,Q1851568,Silver cyprinid,12185148
0,0,Q1992544,Acanthobrama lissneri,12183231
0,0,Q2101424,Acanthobrama terraesanctae,12183239
0,0,Q2700010,Fathead minnow,8433586
0,0,Q3768513,California roach,4568660
0,0,Q18663462,White Amur bream,18791750
0,0,Q253806,Barbel chub,33686542
0,0,Q5193159,Culter alburnus,25914525
0,0,Q1074240,Zacco platypus,46200117
0,,,Zacco taliensis,
0,0,Q265783,Anaecypris hispanica,12183435
0,0,Q3761950,Cameroon logsucker,25805256
0,0,Q3315846,Garra ghorensis,12184398
0,0,Q5523776,Garra gotyla,25805342
0,0,Q1039756,Garra lamta,25805397
0,0,Q616489,Garra mullya,25805451
0,0,Q908440,Red garra,816139
0,0,Q8963503,Garra tibanica,25805667
0,0,Q2877487,Opsariichthys bidens,61608957
0,0,Q846995,Pseudogobio esocinus,56893795
0,0,Q2704889,Eastern blacknose dace,25827357
0,0,Q2178257,Longnose dace,5231326
0,0,Q2408090,Speckled dace,12293638
0,0,Q3768670,Hornyhead chub,14978752
0,0,Q6417127,Bluehead chub,38578348
0,0,Q6417895,River chub,32183139
0,0,Q136083,Tepehuan shiner,12184101
0,0,Q6424695,Satinfin shiner,18790997
0,0,Q1100385,Alabama shiner,28905467
0,0,Q1099577,Bluntface shiner,28905519
0,0,Q469166,Red shiner,29352831
0,0,Q306086,Proserpine shiner,12184323
0,0,Q3766704,Cyprinella spiloptera,25603492
0,0,Q6424547,Blacktail shiner,32094506
0,0,Q3761736,Oily bitterling,11470953
0,0,Q2045036,Acheilognathus melanogaster,25753720
0,0,Q653066,Acheilognathus rhombeus,11499764
0,0,Q1039437,Acheilognathus tabira,25753761
0,0,Q1039207,Aphyocypris chinensis,60734543
0,0,Q1150934,Plains minnow,32104602
0,0,Q5940531,Lake Turkana sardine,55683354
0,0,Q305887,Devils River minnow,12184351
0,0,Q5611247,Roundnose minnow,55648464
0,0,Q63703,Aspiolucius esocinus,12183440
0,0,Q247370,Vimba vimba,12185618
0,0,Q669762,Macedonian vimba,12185611
0,0,Q2540189,Lake chub,4211623
0,0,Q3133554,Semotilus atromaculatus,15032600
0,0,Q198568,Pelecus cultratus,12184863
0,0,Q18648570,Rainbow gudgeon,56938733
0,0,Q2249088,Typhlogarra widdowsoni,12185586
0,0,Q1136461,White Cloud Mountain minnow,23785372
0,0,Q8261255,Central stoneroller,28894350
0,0,Q5028525,Largescale stoneroller,28894443
0,0,Q781426,Dalmatian barbelgudgeon,12183446
0,0,Q2485362,Sacramento blackfish,3660969
0,0,Q3753948,Lavinia exilicauda,4702027
0,0,Q2630710,Woundfin,5981609
0,0,Q305792,Least chub,12184489
0,0,Q1104866,Riffle minnow,32183518
0,0,Q307718,Mexican dace,12184377
0,0,Q182894,Asp (fish),3716297
0,0,Q3499950,Redside dace,15520883
0,0,Q187808,Bala shark,5872282
0,,,Moroco steindachneri,
0,0,Q21948467,Barbodes resimus,12184623
0,0,Q1634196,Danube bleak,12183942
0,0,Q612453,Alburnus tarichi,24091767
0,0,Q3233168,Russian bitterling,11422887
0,0,Q583540,Stone moroko,15508235
0,0,Q150504,Bangana behri,56974336
0,0,Q5549035,Bangana yunnanensis,56993918
0,0,Q5837685,Kalabans,56974478
0,0,Q2759401,Sucker barb,25892656
0,0,Q3755969,Barbonymus balleroides,25892437
0,0,Q1100438,Barbonymus platysoma,25892469
0,,,Leptobarbus hoeveni,
0,0,Q3117415,Chiselmouth,4474579
0,0,Q2701982,Sharpbelly,11500013
0,0,Q1104720,Barboides gracilis,25892747
0,,,Barbopsis devecchii,
0,0,Q3761717,Tokyo bitterling,44015709
0,0,Q3761737,Biwia zezera,56720762
0,0,Q5297135,Pseudaspius leptocephalus,33430516
0,0,Q2702953,Boraras brigittae,25804816
0,0,Q16189690,Caecobarbus,12183893
0,0,Q5016721,Caecocypris,12183902
0,0,Q909455,Black carp,814652
0,0,Q3756477,Capoeta capoeta,25806377
0,0,Q2917833,Capoeta damascina,25806075
0,0,Q6413408,Striped shiner,32107095
0,0,Q3763094,Common shiner,17808683
0,0,Q3235864,Oregon chub,12184823
0,0,Q3761749,Gnathopogon caerulescens,56740486
0,0,Q3761780,Gnathopogon elongatus,56740537
0,0,Q2095909,Wuchang bream,25906167
0,0,Q2610468,Black Amur bream,25906197
0,0,Q2706124,Mylocheilus caurinus,33340019
0,0,Q306910,Little Colorado spinedace,12184557
0,0,Q1040799,Scaly osman,25916130
0,0,Q3758407,Ptychobarbus conirostris,62018417
0,0,Q1041714,Schizopygopsis pylzovi,25905894
0,0,Q3757073,Loach minnow,1202483
0,0,Q1427632,Spotted barb,5287855
0,0,Q1941636,Scarlet-banded barb,25712858
0,0,Q1257357,Arulius barb,3981028
0,0,Q844624,Rosy barb,621866
0,0,Q1782884,Dawkinsia filamentosa,24952710
0,0,Q1895148,Javean barb,25714015
0,0,Q426051,Pool barb,5320696
0,0,Q729207,Tiger barb,621881
0,0,Q233025,Ticto barb,649963
0,0,Q643886,Spanner barb,5290695
0,0,Q74253,Capoetobrama,33190899
0,,,Carassioides cantonensis,
0,0,Q3754455,Barbodes pachycheilus,25714021
0,0,Q5941224,Chanodichthys dabryi,25826838
0,0,Q291975,Predatory carp,25826869
0,0,Q142685,Mongolian redfin,25826860
0,0,Q3763239,Coptostomabarbus bellcrossi,60735567
0,0,Q1061980,Coreoleuciscus splendidus,10964736
0,0,Q3762164,Cosmochilus cardinalis,60736128
0,0,Q3764796,Cyprinion watsoni,25893494
0,0,Q13563503,Danionella translucida,3227652
0,0,Q5625863,Discherodontus ashmeadi,45196300
0,0,Q3754677,Distoechodon tumirostris,60736353
0,0,Q5555964,Eirmotus octozona,60741661
0,0,Q139624,Elopichthys bambusa,33232402
0,0,Q2235876,Lake Malawi sardine,12184369
0,0,Q301058,Red-tailed black shark,2394911
0,0,Q1638555,Flying fox (fish),12867761
0,0,Q585850,Desert dace,4474726
0,0,Q5389084,Streamline chub,32095702
0,0,Q2800348,Indian flying barb,4906988
0,,,Eupallasella perenurus,
0,0,Q1106278,Exoglossum maxillingua,3474024
0,0,Q5563590,Gobiobotia brevibarba,56825124
0,,,Gymnocypris biswasi,
0,0,Q306065,Garra kemali,12184465
0,,,Hemigrammocypris lini,
0,0,Q600194,Flame chub,35873181
0,0,Q2219429,Henicorhynchus caudimaculatus,25892877
0,0,Q3760710,Siamese mud carp,22849514
0,0,Q2740461,Green carplet,33269438
0,0,Q1103250,Raiamas ansorgii,25837485
0,0,Q142941,Curmuca barb,25904547
0,0,Q3758984,Hypselobarbus jerdoni,25904555
0,0,Q3761776,Hypsibarbus lagleri,25905021
0,0,Q1208548,Hypsibarbus pierrei,25905025
0,0,Q310143,Hypsibarbus wetmorei,25905041
0,0,Q2700523,Iberocypris palaciosi,12329679
0,0,Q140869,Devario auropurpureus,2918888
0,0,Q2670198,Garra typhlops,12184493
0,0,Q1106284,Kalimantania lawak,33275620
0,0,Q2670541,Squalius ghigii,12184538
0,0,Q1039974,Ladislavia taczanowskii,33297489
0,,,Lagowskiella czekanowskii,
0,0,Q3595164,Lepidopygopsis typus,33308764
0,0,Q3758100,Leptocypris guineensis,54653829
0,0,Q3759453,Nile minnow,54654041
0,,,Leucalburnus kosswigi,
0,0,Q750967,Leucaspius delineatus,12184598
0,0,Q5858321,Lobocheilos bo,60753438
0,0,Q6415030,Longiculter siahi,33319760
0,0,Q3233527,Shark minnow,34564382
0,0,Q5623197,Cherryfin shiner,47866082
0,0,Q3236384,Ouachita shiner,12184603
0,0,Q6413781,Speckled chub,31691567
0,0,Q139607,Macrochirichthys macrochirus,33333461
0,0,Q13768827,Allegheny pearl dace,27388493
0,0,Q3234006,Spikedace,12184628
0,0,Q6410369,Mekongina erythrospila,45206034
0,0,Q48998321,River sardine,55692825
0,0,Q3757250,Korean southern gudgeon,56864009
0,0,Q259104,Danio erythromicron,12203040
0,0,Q3234000,Moapa dace,3801572
0,0,Q147200,Mylopharodon conocephalus,30789512
0,0,Q3768333,Mystacoleucus argenteus,45213020
0,0,Q6425980,Mystacoleucus padangensis,60772386
0,0,Q1039413,Mystacoleucus obtusirostris,45213152
0,0,Q5862272,Mystacoleucus atridorsalis,60772273
0,0,Q6421224,Nematabramis alestes,54868614
0,,,Neobola moeruensis,
0,0,Q11695380,Neolissochilus blanci,60772715
0,0,Q6418313,Neolissochilus hexagonolepis,60804755
0,0,Q5297143,Ochetobius elongatus,33358900
0,0,Q710299,Onychostoma alticorpus,12184798
0,0,Q2697181,Lake salmon,12184811
0,0,Q7098739,Pugnose minnow,32183475
0,0,Q1633395,Oreichthys cosuatis,20933001
0,0,Q2247877,Eğirdir minnow,12185027
0,0,Q1947107,Barbodes palaemophagus,12184838
0,0,Q2917788,Osteobrama belangeri,25916988
0,0,Q7107609,Osteobrama cotio,25916992
0,0,Q5597546,Oxygaster anomalura,45219408
0,0,Q5548113,Oxygaster pointoni,45219437
0,0,Q738626,Pachychilon macedonicum,12184847
0,0,Q5629414,Parachela cyanea,61906590
0,0,Q4120656,Parachela oxygastroides,45228184
0,0,Q6408059,Parachela siamensis,45228222
0,0,Q952025,Paracrossochilus acerus,61914349
0,0,Q1039364,Paralaubuca barroni,56150607
0,,,Parapsilorhynchus tentaculatus,
0,0,Q46641577,Aphyocypris moltrechti,37804274
0,,,Parazacco vuquangensis,
0,,,Parluciosoma labiosa,
0,0,Q3759406,Pectenocypris balaena,55216285
0,0,Q613741,Delminichthys adspersus,12184881
0,0,Q2236034,Blackside dace,12184934
0,0,Q1104905,Northern redbelly dace,2837720
0,0,Q1105092,Southern redbelly dace,11893702
0,0,Q3754031,Finescale dace,31690062
0,0,Q214278,Common minnow,548423
0,0,Q136470,Phreatichthys andruzzii,12184943
0,0,Q2567492,Plagiognathops microlepis,33423124
0,,,Platygobio gracilis,
0,0,Q1041521,Platypharodon extremus,33423899
0,0,Q3758898,Poropuntius deauratus,25806646
0,,,Procypris merus,
0,0,Q2843464,Procypris rabaudi,61977050
0,0,Q1104873,Prolabeo batesi,33428940
0,,,Prolabeops melanhypoptera,
0,0,Q509705,Smallscale redfin,12184978
0,0,Q3754620,Pseudolaubuca jouyi,56154506
0,,,Pseudoperilampus hondae,
0,0,Q28152219,Pelasgus stymphalicus,8391893
0,0,Q5542463,Black shinner,56901722
0,0,Q3760851,Ptychidio jordani,55772353
0,0,Q1045255,Pungtungia herzi,56910660
0,0,Q926459,Puntioplites bulu,25904955
0,0,Q1040985,Puntioplites waandersi,25904960
0,0,Q3752943,Puntioplites proctozystron,25904957
0,0,Q6404002,Rasborichthys helfrichii,33563223
0,,,Rasborinus lineatus,
0,0,Q3765672,Rectoris posehensis,62041302
0,0,Q3232230,Relict dace,8176258
0,0,Q2709709,Redside shiner,33573742
0,0,Q6424484,Rohteichthys microlepis,33573873
0,0,Q3755570,Amur whitefin gudgeon,56921543
0,0,Q6424819,Large razorbelly minnow,25905292
0,0,Q5436491,Sanagia velifera,33583004
0,0,Q1041184,Chinese lizard gudgeon,56949333
0,0,Q1963132,Sawbwa barb,20699998
0,0,Q5695295,Scaphognathops bandanensis,45237541
0,0,Q5527757,Schismatorhynchos heterorhynchos,62676268
0,,,Schizocypris brucei,
0,0,Q3763279,Sattar snowtrout,25905735
0,0,Q1101413,Chirruh snowtrout,25905743
0,0,Q3766237,Common snowtrout,25802634
0,0,Q7431641,Schizothorax yunnanensis,25802665
0,0,Q1041002,Schizothorax cryptolepis,25802442
0,0,Q3764868,Schizothorax davidi,25802451
0,0,Q3753911,Schizothorax prenanti,25802616
0,0,Q1040932,Blunt-nosed snowtrout,25802568
0,0,Q3767068,Dinnawah snowtrout,25802619
0,0,Q1041672,Schizothorax plagiostomus,25802614
0,0,Q1102715,Securicula gora,33645997
0,0,Q1927296,Semilabeo notabilis,29491277
0,0,Q6411681,Sikukia gudgeri,45237575
0,0,Q1039404,Sinibrama macrops,25827031
0,,,Sinilabeo decorus,
0,0,Q3316763,Duck-billed golden-line fish,12185260
0,0,Q731967,Golden-line barbel,25793277
0,,,Spinibarbus denticulatus,
0,,,Spinibarbus sinensis,
0,0,Q5491096,Barbodes palata,33673715
0,,,Squalidus biwae,
0,0,Q2236007,Stumptooth minnow,12185515
0,,,Systomus brevis,
0,0,Q59219,Puntigrus partipentazona,5297416
0,0,Q309624,Olive barb,25714096
0,,,Thryssocypris ornithostoma,
0,0,Q2208469,Tropidophoxinellus hellenicus,12185565
0,0,Q2235976,Typhlobarbus nudiventris,12185581
0,0,Q5643528,Xenobarbus loveridgei,33718608
0,,,Xenocypris argentea,
0,0,Q1039446,Xenocypris davidi,59406319
0,0,Q183407,Blicca bjoerkna,12183221
0,0,Q1583380,Java barb,25914996
0,0,Q6425588,Red tailed tinfoil,25914990
0,0,Q2427972,Tinfoil barb,621840
0,0,Q136138,Luciobarbus bocagei,12183548
0,0,Q136849,Iberian barbel,12183589
0,0,Q198343,Luciobarbus graellsii,12183616
0,0,Q309394,Andalusian barbel,12183828
0,0,Q3838972,Bulatmai barbel,25916639
0,0,Q5793931,Gymnodiptychus dybowskii,60743137
0,0,Q3763884,Gymnodiptychus pachycheilus,60743246
0,0,Q4904835,Big-head schizothoracin,30969041
0,0,Q3755305,Coreius guichenoti,56733424
0,0,Q3761598,Percocypris pingi,61944655
0,0,Q5508292,Ancherythroculter nigrocauda,60733996
0,,,Varicorhinus beso,
0,0,Q632110,Gyrinocheilus aymonieri,27048776
0,,,Acanthopsoides delphax,
0,0,Q1501220,Acantopsis dialuzona,21988045
0,0,Q3503364,Botia dario,5779739
0,,,Cobitis aurata,
0,,,Cobitis biwae,
0,0,Q728408,Spined loach,2437856
0,,,Cobitis granoei,
0,0,Q3318938,Cobitis maroccana,12184050
0,0,Q2690042,Lepidocephalichthys guntea,25865894
0,0,Q6424183,Lepidocephalichthys thermalis,45302909
0,,,Somileptes gongota,
0,,,Sabanejewia balcanica,
0,0,Q6406596,Paramisgurnus dabryanus,33045850
0,0,Q6409060,Pangio agma,25967982
0,,,Niwaella delicata,
0,0,Q3272249,Ayumodoki,12184583
0,0,Q6424072,Neoeucirrhichthys maydelli,33040924
0,,,Lepidocephalus annandalei,
0,0,Q697487,Pond loach,3028933
0,0,Q747794,Misgurnus fossilis,12328559
0,,,Misgurnus mizolepis,
0,,,Iksookimia choii,
0,,,Enobarbichthys maculatus,
0,0,Q841395,Clown loach,1160028
0,0,Q3238996,Yasuhikotakia modesta,15939387
0,0,Q5507108,Syncrossus hymenophysa,38937021
0,0,Q6406649,Psilorhynchus sucatio,25739931
0,0,Q6418466,Aborichthys elongatus,41497992
0,0,Q5416025,Paracanthocobitis botia,46882512
0,,,Annamia normani,
0,0,Q3756241,Balitora annamitica,25866902
0,0,Q502228,Stone loach,12184674
0,0,Q2459702,Barbucca diabolica,32811137
0,,,Bhavania australis,
0,,,Crossostoma lacustre,
0,,,Ellopostoma megalomycter,
0,0,Q3760503,Gastromyzon borneensis,25943448
0,,,Glaniopsis denudata,
0,,,Hemimyzon formosanum,
0,0,Q3754435,Homaloptera bilineata,25943676
0,,,Hypergastromyzon eubranchus,
0,0,Q303245,Indoreonectes evezardi,12184486
0,,,Lefua echigonia,
0,0,Q6413329,Yunnanilus cruciatus,25864540
0,0,Q3755545,Afronemacheilus abyssinicus,25865763
0,0,Q2657639,Schistura denisoni,25838345
0,,,Neogastromyzon nieuwenhuisii,
0,0,Q18521047,Neohomaloptera,32874863
0,,,Neonoemacheilus labeosus,
0,0,Q3235022,Oreonectes anophthalmus,12184829
0,,,Orthrias panthera,
0,0,Q6423214,Parhomaloptera microstoma,32883970
0,,,Physoschistura brunneanus,
0,,,Protomyzon aphelocheilus,
0,0,Q3767555,Schistura balteata,25838198
0,,,Sectoria atriceps,
0,,,Sewellia lineolata,
0,0,Q2235946,Sinogastromyzon puliensis,12185275
0,0,Q3234727,Sphaerophysa dianchiensis,12185282
0,0,Q604330,Speonectes tiomanensis,12185519
0,,,Travancoria jonesi,
0,0,Q2657440,Triplophysa choprai,25954833
0,0,Q1940804,Starostin's loach,12184696
0,,,Tuberoschistura cambodgiensis,
0,,,Vaillantella cinnamomea,
0,0,Q1040885,Yunnanilus altus,25864504
0,0,Q2702198,Alticorpus macrocleithrum,12603269
0,0,Q2700098,Altolamprologus calvus,3993506
0,0,Q206453,Amphilophus citrinellus,7345233
0,0,Q387375,Anomalochromis,6267622
0,0,Q10856670,Apistogrammoides,7317216
0,,,Archocentrus centrarchus,
0,0,Q377752,Aristochromis,12603713
0,,,Asprotilapia leptura,
0,0,Q3232349,Aulonocara auditor,12603851
0,0,Q2670206,Aulonocranus,7326620
0,0,Q2698606,Baileychromis centropomoides,12604022
0,0,Q3301105,Benthochromis tricoti,12604473
0,0,Q128209,Biotodoma cupido,15920460
0,,,Biotoecus opercularis,
0,0,Q133987,Giant cichlid,12603919
0,0,Q2699726,Buccochromis atritaeniatus,12604689
0,,,Bujurquina cordemadi,
0,0,Q3318995,Callochromis macrops,12604802
0,0,Q2699618,Caprichromis liemi,12604863
0,0,Q6424782,Caquetaia kraussii,54517105
0,0,Q2670204,Cardiopharynx schoutedeni,12604874
0,,,Chaetobranchopsis australis,
0,,,Chaetobranchus flavescens,
0,0,Q3318783,Chalinochromis brichardi,12602990
0,0,Q3319023,Champsochromis caeruleus,12602999
0,0,Q2698800,Cheilochromis,7477055
0,0,Q2698794,Chilochromis,7477316
0,0,Q929129,Chilotilapia,7477432
0,,,Chromidotilapia batesii,
0,0,Q795072,Keyhole cichlid,5778586
0,0,Q3318928,Copadichromis azureus,12612058
0,0,Q3318617,Copadichromis virginalis,12612216
0,0,Q2700776,Corematodus shiranus,12612277
0,0,Q2701301,Blackspot climbing perch,12612565
0,0,Q2705836,Cunningtonia,12612602
0,0,Q3315508,Featherfin cichlid,12612615
0,,,Cyclopharynx fwae,
0,0,Q134256,Cyprichromis leptosoma,12612675
0,0,Q851053,Cyrtocara,7645752
0,0,Q5469911,Danakilia franchettii,12945917
0,,,Dicrossus maculatus,
0,0,Q1931344,Malawi eyebiter,12612993
