,ns,qwiki_id,title,wikipedia_id
0,,,Rogadius prionotus,
0,0,Q1524258,Alligatorfisch,1003196
0,,,Suggrundus brevirostris,
0,,,Archaulus biseriatus,
0,,,Artediellus atlanticus,
0,,,Asemichthys taylori,
0,,,Astrocottus leprops,
0,,,Taurocottus bergi,
0,,,Rhamphocottus richardsoni,
0,,,Podothecus thompsoni,
0,,,Glyptauchen insidiator,
0,,,Hypodytes rubripinnis,
0,,,Neocentropogon aeglefinis,
0,,,Paracentropogon longispinus,
0,,,Vespicula depressifrons,
0,,,Strophiurichthys robustus,
0,,,Chonerhinos amabilis,
0,,,Cyclichthys carpenteri,
0,,,Cyclichthys kopsii,
0,,,Cyclichthys lachneri,
0,,,Cyclichthys sealarki,
0,,,Bigener brownii,
0,,,Nelusetta ayraudi,
0,,,Oxymonacanthus halli,
0,,,Paramonacanthus barnardi,
0,,,Paramonacanthus oblongus,
0,,,Parika scaber,
0,,,Penicipelta vittiger,
0,,,Sufflamen albicaudatus,
0,,,Sufflamen chrysopterus,
0,,,Xenobalistes punctatus,
0,,,Discotrema crinophila,
0,,,Alabes parvulus,
0,,,Austrobatrachus dussumieri,
0,,,Chatrabus damaranus,
0,,,Thalassothia cirrhosa,
0,,,Antennarius analis,
0,0,Q1529358,Glasauge (Fisch),6745193
0,,,Bathylagus ochotensis,
0,,,Bellocia koefoedi,
0,,,Ericara niger,
0,,,Holtbyrnia macrops,
0,,,Pellisolus facilis,
0,,,Platytroctegen mirus,
0,,,Tragularius mesalirus,
0,,,Sigmops bathyphilus,
0,,,Diplophos maderensis,
0,,,Astronesthes cyclophotus,
0,,,Stomias boa,
0,,,Gigantura chuni,
0,,,Benthalbella elongata,
0,,,Benthalbella macropinna,
0,,,Benthalbella infans,
0,,,Rosenblattichthys alatus,
0,,,Coccorella atlantica,
0,,,Lestidiops affinis,
0,,,Lestidiops cadenati,
0,,,Lestidiops sphyrenoides,
0,,,Sudis hyalina,
0,,,Magnisudis prionosa,
0,,,Notolepis coatsi,
0,,,Notolepis rissoi,
0,,,Notolepis annulata,
0,,,Uncisudis longirostra,
0,0,Q1998328,Nordischer Lachsspierling,5917418
0,,,Paralepis brevirostris,
0,,,Bathysauropsis gigas,
0,,,Chlorophthalmus punctatus,
0,,,Ahliesaurus berryi,
0,,,Scopelosaurus hamiltoni,
0,,,Scopelosaurus argenteus,
0,,,Scopelosaurus lepidus,
0,,,Bathymicrops regis,
0,,,Parasudis fraserbrunneri,
0,,,Bathytyphlops sewelli,
0,,,Bathypterois quadrifilis,
0,,,Lampanyctus ater,
0,,,Lampanyctus cuprarius,
0,,,Lampanyctus lineatus,
0,,,Lampanyctus achirus,
0,,,Lampadena urophaos,
0,,,Conger orbignyanus,
0,,,Notopogon endeavouri,
0,0,Q1072804,Chile-Kingklip,5830050
0,,,Genypterus maculatus,
0,,,Genypterus tigerinus,
0,,,Parophidion schmidti,
0,,,Ophidion holbrooki,
0,,,Ophidion lozanoi,
0,,,Brotula clarki,
0,,,Hoplobrotula gnathopus,
0,,,Lepophidium aporrhox,
0,,,Lepophidium brevibarbe,
0,,,Lepophidium negropinna,
0,,,Barathrites iris,
0,,,Dicrolene intronigra,
0,,,Glyptophidium japonicum,
0,,,Lamprogrammus exutus,
0,,,Monomitopus agassizii,
0,,,Monomitopus metriostoma,
0,,,Neobythites analis,
0,,,Neobythites steatiticus,
0,,,Neobythites stefanovi,
0,,,Otophidium chickcharney,
0,,,Penopus microphthalmus,
0,,,Petrotyx hopkinsi,
0,,,Porogadus abyssalis,
0,,,Raneya fluminensis,
0,,,Spottobrotula amaculata,
0,,,Abythites lepidogenys,
0,,,Bellottia apoda,
0,,,Bythites islandicus,
0,,,Cataetyx alleni,
0,,,Cataetyx laticeps,
0,,,Cataetyx bruuni,
0,,,Diplacanthopoma japonicum,
0,,,Thalassobathia pelagica,
0,,,Aphyonus brevidorsalis,
0,,,Nybelinella erikssoni,
0,,,Sciadonus cryptophthalmus,
0,,,Sio nordenskjoeldii,
0,,,Acanthochaenus lutkeni,
0,,,Zenopsis nebulosus,
0,,,Cyttula macropus,
0,,,Neoscombrops cynodon,
0,,,Caulolatilus affinis,
0,,,Plagiogeneion macrolepis,
0,,,Lobotes pacificus,
0,,,Caristius groenlandicus,
0,,,Caristius macropus,
0,,,Pentaceros capensis,
0,,,Pentaceros decacanthus,
0,,,Pseudopentaceros pectoralis,
0,,,Pseudopentaceros wheeleri,
0,,,Acanthocepola abbreviata,
0,,,Owstonia grammodon,
0,,,Cheilodactylus bergi,
0,,,Cheilodactylus vittatus,
0,,,Cheilodactylus zebra,
0,,,Chirodactylus brachydactylus,
0,,,Chirodactylus grandis,
0,,,Chirodactylus jessicalenorum,
0,,,Symphysanodon berryi,
0,,,Pogonophryne dolichobranchiata,
0,,,Pogonophryne phyllopogon,
0,,,Artedidraco loennbergi,
0,,,Patagonotothen brevicauda,
0,,,Microichthys coccoi,
0,,,Epigonus constanciae,
0,,,Epigonus crassicaudus,
0,,,Bothrocarina microcephala,
0,,,Davidijordania abei,
0,,,Lycodes reticulatus,
0,,,Lycodes esmarkii,
0,,,Lycenchelys brevimaxillaris,
0,,,Lycenchelys verrillii,
0,,,Bothrocara alalongum,
0,,,Chiasmodon bolangeri,
0,,,Kali indica,
0,,,Pseudoscopelus altipinnis,
0,,,Ichthyscopus barbatus,
0,,,Kathetostoma albigutta,
0,,,Xenocephalus armatus,
0,,,Uranoscopus albesca,
0,,,Uranoscopus cadenati,
0,,,Uranoscopus polli,
0,,,Uranoscopus guttatus,
0,,,Ariomma indica,
0,,,Scorpaena grandicornis,
0,,,Scorpaena plumieri,
0,,,Parapterois heterurus,
0,,,Scorpaenopsis cirrhosa,
0,,,Trachyscorpia echinata,
0,,,Prionotus nudigula,
0,,,Satyrichthys investigatoris,
0,,,Careproctus jordani,
0,,,Paraliparis copei,
0,,,Paraliparis terraenovae,
0,,,Bembras japonicus,
0,,,Hollardia hollardi,
0,,,Paratriacanthodes herrei,
0,,,Halieutopsis micropa,
0,0,Q535212,Buckliger Anglerfisch,1538581
0,,,Phrynichthys wedli,
0,,,Sardinella jussieui,
0,0,Q2069084,Pazifische Sardine,7596140
0,,,Herklotsichthys quadrimaculat.,
0,,,Stolephorus commersonii,
0,,,Strongylura senegalensis,
0,,,Strongylura exilis,
0,,,Strongylura timucu,
0,,,Scomberesox simulans,
0,,,Dermogenys brachynotopterus,
0,,,Hyporhamphus gilli,
0,,,Hyporhamphus roberti,
0,,,Hyporhamphus snyderi,
0,,,Hyporhamphus picarti,
0,,,Hyporhamphus sajori,
0,,,Hyporhamphus rosae,
0,,,Hyporhamphus sindensis,
0,,,Hyporhamphus unicuspis,
0,,,Hemiramphus marginatus,
0,,,Hemirhamphodon chrysopunctatus,
0,,,Euleptorhamphus velox,
0,,,Nomorhamphus ravnaki,
0,,,Cypselurus agoo,
0,,,Cypselurus simus,
0,,,Prognichthys gibbifrons,
0,,,Hirundichthys affinis,
0,,,Cheilopogon furcatus,
0,,,Cheilopogon heterurus,
0,,,Cheilopogon milleri,
0,,,Gymnetrus russelii,
0,,,Gulaphallus bikolanus,
0,,,Neostethus amaricola,
0,,,Phenacostethus posthon,
0,,,Atherinella argentea,
0,,,Odontesthes smitti,
0,,,Atherinomorus balabacensis,
0,,,Atherion africanus,
0,,,Eurystole eriarcha,
0,,,Coleotropis blackburni,
0,,,Leuresthes sardina,
0,,,Colpichthys hubbsi,
0,,,Craterocephalus capreoli,
0,,,Melaniris pachylepis,
0,,,Melanorhinus cyanellus,
0,,,Atherinosoma wallacei,
0,,,Membras analis,
0,,,Hypoatherina barnesi,
0,,,Hypoatherina temminckii,
0,,,Quirichthys stramineus,
0,,,Selene dorsalis,
0,,,Selene browni,
0,,,Selene orstedii,
0,,,Trachinotus botla,
0,,,Trachinotus cayennensis,
0,,,Trachinotus coppingeri,
0,,,Trachinotus goreensis,
0,,,Trachinotus kennedyi,
0,,,Trachinotus marginatus,
0,,,Trachinotus maxillosus,
0,,,Trachinotus mookalee,
0,,,Trachinotus paitensis,
0,,,Trachinotus stilbe,
0,,,Trachinotus teraia,
0,,,Oligoplites altus,
0,,,Oligoplites palometa,
0,,,Oligoplites saliens,
0,,,Hemicaranx leucurus,
0,,,Hemicaranx zelotes,
0,,,Collybus drachme,
0,,,Pterycombus brama,
0,,,Eumegistus brevorti,
0,,,Taractes asper,
0,,,Peprilus snyderi,
0,,,Cubiceps capensis,
0,,,Bythaelurus bachi,
0,,,Apristurus verweyi,
0,,,Poroderma marleyi,
0,,,Aptychotrema bougainvillii,
0,,,Rhinobatos batillum,
0,,,Rhinobatos brevirostris,
0,,,Rhinobatos percellens,
0,,,Rhinobatos halavi,
0,,,Rhinobatos holcorhynchus,
0,,,Rhinobatos irvinei,
0,,,Rhinobatos leucorhynchus,
0,,,Rhinobatos leucospilus,
0,,,Rhinobatos lionotus,
0,,,Rhinobatos glaucostigma,
0,,,Rhinobatos ocellatus,
0,,,Rhinobatos punctifer,
0,,,Trygonorrhina guaneria,
0,,,Raja circularis,
0,,,Raja fullonica,
0,,,Raja wallacei,
0,0,Q2473297,Kuckucksrochen,4950639
0,,,Raja oxyrinchus,
0,,,Raja springeri,
0,,,Raja stenorhynchus,
0,,,Raja taaf,
0,,,Raja tengu,
0,,,Raja velezi,
0,,,Raja alba,
0,,,Raja robertsi,
0,,,Raja rondeleti,
0,,,Raja rouxi,
0,,,Raja schmidti,
0,,,Raja fyllae,
0,,,Raja georgiana,
0,,,Raja ackleyi,
0,,,Raja acutispina,
0,,,Raja annandalei,
0,,,Raja asterias,
0,,,Raja australis,
0,,,Raja bathyphila,
0,,,Raja bigelowi,
0,,,Raja bullisi,
0,,,Raja campbelli,
0,,,Raja castelnaui,
0,,,Raja caudaspinosa,
0,,,Raja cerva,
0,,,Raja cervigoni,
0,,,Raja clarkii,
0,,,Raja compagnoi,
0,,,Raja cortezensis,
0,,,Raja cyclophora,
0,,,Raja dageti,
0,,,Raja dissimilis,
0,,,Raja doutrei,
0,,,Raja equatorialis,
0,,,Raja fuliginea,
0,,,Raja garmani,
0,,,Raja gigas,
0,,,Raja gudgeri,
0,,,Raja heemstrai,
0,,,Raja herwigi,
0,,,Raja hollandi,
0,,,Raja hyperborea,
0,,,Raja innominata,
0,,,Raja inornata,
0,,,Raja johannisdavisi,
0,,,Raja kenojei,
0,,,Raja lanceorostrata,
0,,,Raja lemprieri,
0,,,Raja lentiginosa,
0,,,Raja leopardus,
0,,,Raja leucosticta,
0,,,Raja lintea,
0,,,Raja macrocauda,
0,,,Raja maderensis,
0,,,Raja meerdervoortii,
0,,,Raja melitensis,
0,,,Raja nasuta,
0,,,Raja nidarosiensis,
0,,,Raja ocellata,
0,,,Raja olseni,
0,,,Raja polystigma,
0,,,Raja powelli,
0,,,Raja purpuriventralis,
0,,,Raja radula,
0,,,Raja ravidula,
0,,,Bathyraja eatonii,
0,,,Bathyraja murrayi,
0,,,Bathyraja caeluronigricans,
0,,,Bathyraja diplotaenia,
0,,,Bathyraja andriashevi,
0,,,Bathyraja hesperafricana,
0,,,Bathyraja interrupta,
0,,,Bathyraja lindbergi,
0,,,Bathyraja meridionalis,
0,,,Bathyraja minispinosa,
0,,,Bathyraja notoroensis,
0,,,Bathyraja pallida,
0,,,Bathyraja parmifera,
0,,,Bathyraja rosispinis,
0,,,Bathyraja simoterus,
0,,,Bathyraja smirnovi,
0,,,Bathyraja smithii,
0,,,Bathyraja trachura,
0,,,Bathyraja tzinovskii,
0,,,Bathyraja violacea,
0,,,Bathyraja macloviana,
0,,,Bathyraja scaphiops,
0,,,Gurgesiella sibogae,
0,,,Malacoraja spinacidermis,
0,,,Malacoraja kreffti,
0,,,Neoraja africana,
0,,,Notoraja ochroderma,
0,,,Notoraja subtilispinosa,
0,,,Pavoraja laxipella,
0,,,Rhinoraja kujiensis,
0,,,Rhinoraja longicauda,
0,,,Rhinoraja odai,
0,,,Zearaja nasuta,
0,,,Zearaja chilensis,
0,,,Rioraja agassizi,
0,,,Breviraja atripinna,
0,,,Breviraja colesi,
0,,,Breviraja cubensis,
0,,,Dasyatis marmorata,
0,,,Urogymnus natalensis,
0,,,Potamotrygon constellata,
0,,,Potamotrygon yepezi,
0,,,Pteromylaeus asperrimus,
0,,,Rhinoptera jayakari,
0,,,Rhinoptera neglecta,
0,,,Aetomylaeus niehofii,
0,,,Mobula coilloti,
0,,,Mobula robertsi,
0,,,Gymnura crebripunctata,
0,,,Gymnura tentaculata,
0,,,Hexatrygon longirostra,
0,,,Trygonoptera javanica,
0,,,Trygonoptera kaiana,
0,,,Urolophus concentricus,
0,,,Urolophus testaceus,
0,,,Urotrygon munda,
0,,,Urotrygon nana,
0,,,Urotrygon reticulata,
0,,,Urotrygon rogersi,
0,,,Urotrygon simulatrix,
0,0,Q2444401,Torpedo bauchotae,4351020
0,0,Q149623,Tetronarce tremens,4366105
0,,,Heteronarce garmani,
0,,,Heteronarce mollis,
0,,,Narcine prodorsalis,
0,,,Narcine rierai,
0,,,Narcine vermiculatus,
0,,,Narcine westraliensis,
0,,,Chimaera buccanigella,
0,,,Chimaera didierae,
0,,,Chimaera willwatchi,
0,,,Hydrolagus eidolon,
0,,,Daphnia similis,
0,,,Daphnia cephalata,
0,,,Daphnia pusilla,
0,,,Daphnia quadrangulus,
0,,,Daphnia australis,
0,,,Daphnia chilensis,
0,,,Daphnia ephemeralis,
0,,,Daphnia similoides,
0,,,Daphnia mediterranea,
0,,,Daphnia hispanica,
0,,,Daphnia queenslandensis,
0,,,Daphnia curvirostris,
0,,,Daphnia brooksi,
0,,,Daphnia gessneri,
0,,,Daphnia retrocurva,
0,,,Daphnia deserti,
0,,,Daphnia parvula,
0,,,Daphnia catawba,
0,,,Daphnia dubia,
0,,,Atya innocous,
0,,,Atya pilipes,
0,,,Atya spinipes,
0,,,Caridina laevis,
0,,,Caridina propinqua,
0,,,Caridina denticulata,
0,,,Caridina africana,
0,,,Caridina edulis,
0,,,Caridina tonkinensis,
0,,,Caridina weberi,
0,,,Paratya compressa,
0,,,Exopalaemon annandalei,
0,,,Exopalaemon carinicauda,
0,,,Exopalaemon mani,
0,,,Exopalaemon modestus,
0,,,Exopalaemon orientalis,
0,,,Exopalaemon styliferus,
0,,,Exopalaemon vietnamicus,
0,,,Leptocarpus fluminicola,
0,,,Leptocarpus potamiscus,
0,,,Palaemonetes sinensis,
0,,,Palaemonetes tonkinensis,
0,,,Palaemonetes antennarius,
0,,,Palaemonetes zariquieyi,
0,,,Leandrites indicus,
0,,,Macrobrachium mirabile,
0,,,Macrobrachium amazonicum,
0,,,Macrobrachium acanthurus,
0,,,Macrobrachium aemulum,
0,,,Macrobrachium americanum,
0,,,Macrobrachium birmanicum,
0,,,Macrobrachium caledonicum,
0,,,Macrobrachium choprai,
0,,,Macrobrachium dayanum,
0,,,Macrobrachium dux,
0,,,Macrobrachium equidens,
0,,,Macrobrachium esculentum,
0,,,Macrobrachium geron,
0,,,Macrobrachium grandimanus,
0,,,Macrobrachium heterochirus,
0,,,Macrobrachium idae,
0,,,Macrobrachium idella,
0,,,Macrobrachium intermedium,
0,,,Macrobrachium jaroense,
0,,,Macrobrachium javanicum,
0,,,Macrobrachium jelskii,
0,,,Macrobrachium lanceifrons,
0,,,Macrobrachium latidactylus,
0,,,Macrobrachium latimanus,
0,,,Macrobrachium lepidactyloides,
0,,,Macrobrachium lepidactylus,
0,,,Macrobrachium macrobrachion,
0,,,Macrobrachium mammilodactylus,
0,,,Macrobrachium olfersii,
0,,,Macrobrachium patsa,
0,,,Macrobrachium pilimanus,
0,,,Macrobrachium raridens,
0,,,Macrobrachium rude,
0,,,Macrobrachium scabriculum,
0,,,Macrobrachium sintangense,
0,,,Macrobrachium tenellum,
0,,,Macrobrachium trompii,
0,,,Macrobrachium villosimanus,
0,,,Macrobrachium vollenhovenii,
0,,,Macrobrachium occidentale,
0,,,Macrobrachium rathbunae,
0,,,Macrobrachium surinamicum,
0,,,Procambarus bivitattus,
0,,,Procambarus hayi,
0,,,Procambarus hirsutus,
0,,,Procambarus troglogytes,
0,,,Orconectes nais,
0,,,Distocambarus carlsoni,
0,,,Fallicambarus byersi,
0,,,Faxonella clypeata,
0,,,Astacopsis franklinii,
0,,,Parastacus nicoleti,
0,,,Parastacus brasiliensis,
0,,,Cherax cainii,
0,,,Sesarma angolense,
0,,,Calappa pelii,
0,,,Calappa rubroguttata,
0,,,Calappa angusta,
0,,,Calappa flammea,
0,,,Calappa nitida,
0,,,Calappa ocellata,
0,,,Calappa sulcata,
0,,,Calappa convexa,
0,,,Calappa saussurei,
0,,,Hepatus gronovii,
0,,,Hepatus kossmanni,
0,,,Hepatus lineatus,
0,,,Matuta lunaris,
0,,,Platymera gaudichaudii,
0,,,Paromola japonica,
0,,,Ocypode rotundata,
0,,,Ocypode madagascariensis,
0,,,Macrophtalmus depressus,
0,,,Cardisoma rotundum,
0,,,Gecarcinus malpilensis,
0,,,Dromia erythropus,
0,,,Lauridromia indica,
0,,,Ethusa ciliatifrons,
0,,,Cancer edwardsii,
0,,,Cancer porteri,
0,,,Panopeus africanus,
0,,,Eriphia smithii,
0,,,Atergatopsis signatus,
0,,,Myomenippe hardwickii,
0,,,Myomenippe fornasinii,
0,,,Epixanthus dentatus,
0,,,Homalaspis plana,
0,,,Menippe frontalis,
0,,,Cronius ruber,
0,,,Arenaeus mexicanus,
0,,,Charybdis feriatus,
0,,,Charybdis affinis,
0,,,Charybdis anisodon,
0,,,Charybdis annulata,
0,,,Charybdis truncata,
0,,,Charybdis bimaculata,
0,,,Charybdis hawaiensis,
0,,,Portunus gibbesii,
0,,,Portunus hastatus,
0,,,Portunus spinimanus,
0,,,Portunus asper,
0,,,Portunus xantusii,
0,,,Portunus validus,
0,,,Portunus segnis,
0,,,Euphylax dovii,
0,,,Euphylax robustus,
0,,,Macropipus tuberculatus,
0,,,Callinectes amnicola,
0,,,Callinectes pallidus,
0,,,Callinectes toxotes,
0,,,Callinectes maracaiboensis,
0,,,Scylla olivacea,
0,,,Goniopsis pelii,
0,,,Goniopsis pulchra,
0,,,Pachygrapsus transversus,
0,,,Sesarma sulcatum,
0,,,Metagrapsus messor,
0,,,Varuna yui,
0,,,Episesarma chengtongense,
0,,,Episesarma mederi,
0,,,Episesarma palawanense,
0,,,Episesarma singaporense,
0,,,Plagusia tuberculata,
0,,,Carcinoplax longimanus,
0,,,Mithrax armatus,
0,,,Stenocionops ovata,
0,0,Q3843584,Kleine Seespinne,9621729
0,,,Maja goltziana,
0,,,Maiopsis panamensis,
0,,,Schizophrys dama,
0,,,Chionoecetes japonicus,
0,,,Jacquinotia edwardsii,
0,,,Chaceon eldorado,
0,,,Chaceon maritae,
0,,,Chaceon macphersoni,
0,,,Chaceon granulatus,
0,,,Chaceon australis,
0,,,Chaceon karubar,
0,,,Chaceon poupini,
0,,,Chaceon affinis,
0,,,Chaceon notialis,
0,,,Geryon longipes,
0,,,Plagusia depressa,
0,,,Platymaia turbynei,
0,0,Q1796420,Königslanguste,934929
0,,,Panulirus laevicauda,
0,,,Panulirus stimpsoni,
0,,,Panulirus albiflagellum,
0,,,Justitia japonica,
0,,,Justitia longimanus,
0,,,Justitia chani,
0,,,Justitia vericeli,
0,,,Palinustus mossambicus,
0,,,Palinustus truncatus,
0,,,Palinustus unicornutus,
0,,,Palinustus waguensis,
0,,,Projasus bahamondei,
0,,,Projasus parkeri,
0,,,Palinurus delagoae,
0,,,Palinurus gilchristi,
0,,,Linuparus somniosus,
0,,,Linuparus sordidus,
0,,,Puerulus sewelli,
0,,,Puerulus angulatus,
0,,,Puerulus carinatus,
0,,,Puerulus velutinus,
0,,,Ibacus brucei,
0,,,Ibacus pubescens,
0,,,Parribacus holthuisi,
0,,,Parribacus perlatus,
0,,,Parribacus scarlatinus,
0,,,Thenus indicus,
0,,,Scyllarus batei,
0,,,Scyllarus bertholdii,
0,,,Scyllarus brevicornis,
0,,,Scyllarus martensii,
0,,,Scyllarus rugosus,
0,,,Scyllarides astori,
0,,,Scyllarides brasiliensis,
0,,,Scyllarides deceptor,
0,,,Scyllarides delfosi,
0,,,Scyllarides elisabethae,
0,,,Scyllarides nodifer,
0,,,Scyllarides roggeveeni,
0,,,Scyllarides tridacnophaga,
0,,,Arctides antipodarum,
0,,,Evibacus princeps,
0,,,Nephropsis stewarti,
0,,,Nephropsis acanthura,
0,,,Nephropsis aculeata,
0,,,Nephropsis agassizii,
0,,,Nephropsis carpenteri,
0,,,Nephropsis ensirostris,
0,,,Nephropsis malhaensis,
0,,,Nephropsis neglecta,
0,,,Nephropsis occidentalis,
0,,,Nephropsis suhmi,
0,,,Nephropsis sulcata,
0,,,Metanephrops andamanicus,
0,,,Metanephrops arafurensis,
0,,,Metanephrops armatus,
0,,,Metanephrops formosanus,
0,,,Metanephrops neptunus,
0,,,Metanephrops rubellus,
0,,,Metanephrops sagamiensis,
0,,,Metanephrops sibogae,
0,,,Metanephrops sinensis,
0,,,Metanephrops velutinus,
0,,,Stereomastis suhmi,
0,,,Upogebia major,
0,,,Upogebia pusilla,
0,,,Upogebia wuhsienweni,
0,,,Callianassa australiensis,
0,,,Callianassa biffari,
0,,,Callianassa gigas,
0,,,Callianassa japonica,
0,,,Callianassa kraussi,
0,,,Callianassa petalura,
0,,,Acanthaxius caespitosa,
0,,,Axiopsis baronai,
0,,,Calocarides quinqueseriatus,
0,,,Neaxius vivesi,
0,,,Enoplometopus daumi,
0,,,Enoplometopus debelius,
0,,,Enoplometopus holthuisi,
0,,,Albunea lucasia,
0,,,Lepidopa deamae,
0,,,Petrochirus californiensis,
0,,,Clibanarius panamensis,
0,,,Emerita austroafricana,
0,,,Hippa pacifica,
0,,,Hippa strigillata,
0,,,Hippa ovalis,
0,,,Munida hispida,
0,,,Munida obesa,
0,,,Munida propinqua,
0,,,Munida refulgens,
0,,,Munida tenella,
0,,,Munida sarsi,
0,,,Galathea nexa,
0,,,Lithodes murrayi,
0,,,Lithodes aequispina,
0,,,Lithodes confundens,
0,,,Paralomis granulosa,
0,,,Paralomis aculeata,
0,,,Paralomis spinosissima,
0,,,Paralomis formosa,
0,,,Paralomis anamerae,
0,,,Paralomis verrilli,
0,,,Paralomis longipes,
0,,,Diacanthurus rubricatus,
0,,,Sympagurus dimorphus,
0,,,Penaeus aztecus,
0,,,Penaeus californiensis,
0,,,Penaeus duorarum,
0,,,Penaeus schmitti,
0,,,Penaeus plebejus,
0,,,Penaeus marginatus,
0,,,Penaeus brasiliensis,
0,,,Penaeus brevirostris,
0,,,Penaeus latisulcatus,
0,,,Penaeus occidentalis,
0,,,Penaeus penicillatus,
0,,,Penaeus paulensis,
0,,,Penaeus canaliculatus,
0,,,Penaeus longistylus,
0,,,Penaeus silasi,
0,,,Macropetasma africana,
0,,,Protrachypene precipua,
0,,,Metapenaeus affinis,
0,,,Metapenaeus brevicornis,
0,,,Metapenaeus macleayi,
0,,,Metapenaeus endeavouri,
0,,,Metapenaeus joyneri,
0,,,Metapenaeus dobsoni,
0,,,Metapenaeus alcocki,
0,,,Metapenaeus bennettae,
0,,,Metapenaeus conjunctus,
0,,,Metapenaeus dalli,
0,,,Metapenaeus demani,
0,,,Metapenaeus eboracensis,
0,,,Metapenaeus elegans,
0,,,Metapenaeus insolitus,
0,,,Metapenaeus intermedius,
0,,,Metapenaeus kutchensis,
0,,,Metapenaeus lysianassa,
0,,,Metapenaeus moyebi,
0,,,Metapenaeus papuensis,
0,,,Metapenaeus tenuipes,
0,,,Metapenaeus anchistus,
0,,,Metapenaeus suluensis,
0,,,Parapenaeus australiensis,
0,,,Parapenaeus fissurus,
0,,,Parapenaeus investigatoris,
0,,,Parapenaeus lanceolatus,
0,,,Parapenaeus longipes,
0,,,Parapenaeus sextuberculatus,
0,,,Parapenaeus politus,
0,,,Parapenaeopsis stylifera,
0,,,Parapenaeopsis atlantica,
0,,,Parapenaeopsis acclivirostris,
0,,,Parapenaeopsis arafurica,
0,,,Parapenaeopsis cornuta,
0,,,Parapenaeopsis coromandelica,
0,,,Parapenaeopsis hardwickii,
0,,,Parapenaeopsis hungerfordi,
0,,,Parapenaeopsis maxillipedo,
0,,,Parapenaeopsis nana,
0,,,Parapenaeopsis probata,
0,,,Parapenaeopsis tenella,
0,,,Parapenaeopsis uncta,
0,,,Parapenaeopsis venusta,
0,,,Parapenaeopsis gracillima,
0,,,Parapenaeopsis balli,
0,,,Xiphopenaeus riveti,
0,,,Trachypenaeus anchoralis,
0,,,Trachypenaeus byrdi,
0,,,Trachypenaeus constrictus,
0,,,Trachypenaeus faoe,
0,,,Trachypenaeus fulvus,
0,,,Trachypenaeus fuscina,
0,,,Trachypenaeus gonospinifer,
0,,,Trachypenaeus granulosus,
0,,,Trachypenaeus pacificus,
0,,,Trachypenaeus sedili,
0,,,Trachypenaeus similis,
0,,,Trachypenaeus longipes,
0,,,Trachypenaeus villaluzi,
0,,,Trachypenaeus brevisuturae,
0,,,Penaeopsis rectacuta,
0,,,Penaeopsis serrata,
0,,,Penaeopsis balssi,
0,,,Penaeopsis eduardoi,
0,,,Metapenaeopsis acclivis,
0,,,Metapenaeopsis andamanensis,
0,,,Metapenaeopsis barbata,
0,,,Metapenaeopsis borradailei,
0,,,Metapenaeopsis crassissima,
0,,,Metapenaeopsis dalei,
0,,,Metapenaeopsis goodei,
0,,,Metapenaeopsis hilarula,
0,,,Metapenaeopsis lamellata,
0,,,Metapenaeopsis lata,
0,,,Metapenaeopsis mogiensis,
0,,,Metapenaeopsis novaeguineae,
0,,,Metapenaeopsis palmensis,
0,,,Metapenaeopsis philippii,
0,,,Metapenaeopsis rosea,
0,,,Metapenaeopsis stridulans,
0,,,Metapenaeopsis toloensis,
0,,,Metapenaeopsis wellsi,
0,,,Metapenaeopsis beebei,
0,,,Metapenaeopsis mineri,
0,,,Atypopenaeus formosus,
0,,,Atypopenaeus stenodactylus,
0,,,Aristaeomorpha woodmasoni,
0,,,Aristeus varidens,
0,,,Aristeus alcocki,
0,,,Aristeus semidentatus,
0,,,Aristeus virilis,
0,,,Aristeus antillensis,
0,,,Chlorotocus crassicornis,
0,,,Pandalus jordani,
0,,,Pandalus danae,
0,,,Pandalus goniurus,
0,,,Pandalus kessleri,
0,,,Pandalus nipponensis,
0,,,Pandalus amplus,
0,,,Heterocarpoides levicarina,
0,,,Heterocarpus reedi,
0,,,Heterocarpus dorsalis,
0,,,Heterocarpus gibbosus,
0,,,Heterocarpus laevigatus,
0,,,Heterocarpus sibogae,
0,,,Heterocarpus tricarinatus,
0,,,Heterocarpus vicarius,
0,,,Heterocarpus woodmasoni,
0,,,Heterocarpus hayashii,
0,,,Heterocarpus parvispina,
0,,,Heterocarpus affinis,
0,,,Heterocarpus hostilis,
0,,,Heterocarpus grimaldii,
0,,,Plesionika martia,
0,,,Plesionika edwardsii,
0,,,Plesionika acanthonotus,
0,,,Plesionika alcocki,
0,,,Plesionika antigai,
0,,,Plesionika ensis,
0,,,Plesionika gigliolii,
0,,,Plesionika heterocarpus,
0,,,Plesionika williamsi,
0,,,Plesionika beebei,
0,,,Plesionika carinirostris,
0,,,Plesionika mexicana,
0,,,Plesionika trispinus,
0,,,Pandalopsis dispar,
0,,,Pandalopsis japonica,
0,,,Pantomus affinis,
0,,,Dichelopandalus bonnieri,
0,,,Parapandalus narval,
0,,,Parapandalus spinipes,
0,,,Acetes erythraeus,
0,,,Acetes indicus,
0,,,Acetes japonicus,
0,,,Acetes serrulatus,
0,,,Acetes americanus,
0,,,Acetes australis,
0,,,Acetes chinensis,
0,,,Acetes intermedius,
0,,,Acetes sibogae,
0,,,Acetes vulgaris,
0,,,Sergestes lucens,
0,,,Microprosthema semilaeve,
0,,,Acanthephyra curtirostris,
