"","SpeciesSSet","Freq","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"1007","11",53,1,-0.00514091257189264,-0.0113850181121009,-0.0205707069836745,-0.0274358710387932,-0.0293885324682313,-0.0271187647959032,-0.0216322669848581,-0.0129531098965987,-0.00195159006346612,0.00839447575199603,0.015075351586894,0.018042123196174,0.0199849826471161,0.0229305139538036,0.0258288049394526,0.0258739995272563,0.0215589339479623,0.0137785134611459,0.00440943314994424,-0.00498445064450959,-0.0126307980838591,-0.0158366913820158,-0.0123489010397115,-0.00294170357715373,0.00803560134293635,0.0154483974277029,0.0168029542464705,0.0128920359229365,0.00568337247641004,-0.00360302497142673,-0.0143869332765356,-0.0255927839706382,-0.0350783935210686,-0.039822619905729,-0.0367247525238286,-0.0245530261795899,-0.006460586278487,0.00993393974234014,0.017041028837177,0.0133274836392356,0.00464017313858855,-0.00114707057497876,-0.000758092411271782,0.00317401829811192,0.00624237994877053,0.0063860895911616,0.00424906717733009,0.00126687777779022,-0.0015121661929558,-0.00344262164955955,-0.00431660706576631,-0.0044994644575076
"1008","12",53,1,0.00364318588175228,0.00768652467738717,0.0117648722274961,0.00798376836128734,-0.00946351862767214,-0.0370589535292754,-0.0613009581425654,-0.0667362298315397,-0.0458955974442794,-0.0038666508426648,0.0433620426868579,0.0753223077897249,0.077867502841845,0.053409438398861,0.0201045119188419,-0.00276578327658394,-0.00959981839566959,-0.00821267287324656,-0.00763823832506239,-0.0101689262471205,-0.0137658447641809,-0.0158317997113731,-0.0125349744279371,5.72746022771131e-05,0.0195447067736985,0.0348177838344617,0.0350123272074825,0.02013076183991,-0.000532527873918109,-0.0190493368407709,-0.0336618218705969,-0.0439177438261658,-0.046960967405193,-0.0410468827670349,-0.0289413087930344,-0.0148567428429629,-0.000115352905403654,0.0157929004404362,0.0312653912436804,0.0413841778970891,0.0399187064477402,0.0235528803689342,-0.00150372013414346,-0.016950955299184,-0.00490789698892669,0.0298814946257067,0.055650731138656,0.0422061395496103,-0.00576321300172022,-0.0531918047222997,-0.0739239021403602,-0.0746577638031967
"1009","13",53,1,-0.0131925086458979,-0.0125143668205774,-0.0113130904495931,-0.0100085422760712,-0.00885331787633081,-0.00741017146053657,-0.00478086545854595,-0.000847621466099291,0.00280454999608581,0.00400804544169375,0.00255565738277141,0.00103106429195199,0.00217918130545058,0.00564970605566284,0.00856406876479188,0.00957141148649754,0.0106510814484939,0.0133360437087466,0.0144033685055107,0.00835393216445457,-0.00504572247995183,-0.0183173209868088,-0.0232088278580855,-0.0178319179981403,-0.0041833985560964,0.0184559542111957,0.0505678397811691,0.0810338489797244,0.0864554203822818,0.0509285270090909,-0.0131990192046292,-0.0709407186064652,-0.0942616303412338,-0.083352164366294,-0.05817152688982,-0.0355442021556023,-0.0197012557050007,-0.00978656477949169,-0.00599844730262289,-0.00621808289951131,-0.00455521413979465,0.0013291738044674,0.00570328829783096,0.00283844279538892,-0.00341020835661787,-0.00420605606139279,0.00138589306635817,0.00486551189882123,0.000632245275764109,-0.00658914335869776,-0.009710707865628,-0.00902588850902131
"101","14",53,1,-0.0276945911647586,-0.0252119035641627,-0.0215545855705994,-0.0191325518843604,-0.0190273236745246,-0.0194968822131056,-0.0174877681846619,-0.0115847269369891,-0.00290539614491814,0.00687517672467997,0.0171904292903713,0.027458737010178,0.0353558977277346,0.0380364218069098,0.035287804769583,0.0299739754332404,0.0245657848542922,0.0183885049011014,0.00951958959347632,-0.00131604928757856,-0.010344560428571,-0.0143162661881224,-0.0131995931245943,-0.00900048822396515,-0.00325122958028667,0.00333608105309535,0.00953257948970387,0.0131816291983975,0.0121460181009891,0.0052335903730456,-0.00704845406745935,-0.0213919010793076,-0.0317903742893106,-0.0328815996339777,-0.0244221197595764,-0.0115916771342732,1.4455306030392e-05,0.0088160368980239,0.015777541409411,0.0200295572006421,0.0186766042218562,0.0113441602525339,0.00244060704274074,-0.0028989504413619,-0.00391622332773189,-0.00345500921995212,-0.00285322103323593,2.36229207624117e-05,0.00719576057888904,0.0169763254342588,0.0252343945214899,0.029309783849415
"1010","15",53,1,-0.012888908987672,-0.0111630805707672,-0.00842105989559228,-0.00701516069541741,-0.00872788872899877,-0.0115846326616094,-0.0108310081418619,-0.00440312286218481,0.00424459305030567,0.0110051126178652,0.0173588774928715,0.0276625097424339,0.0394264183795068,0.0410470625192585,0.023805177868204,-0.00546401463505886,-0.0287856285132415,-0.0352123890906855,-0.0306066035278012,-0.0272285446023983,-0.0275487695412728,-0.0230435172858656,-0.00753778358362833,0.0137445312307842,0.0299709532506349,0.0355555812035062,0.0323241576932389,0.0232671789663166,0.00817193822905704,-0.0137904352622145,-0.0389124375888352,-0.0575517532050736,-0.0588178410307005,-0.0389616699157531,-0.00666329031934065,0.0219745451804507,0.0366251997155467,0.0402782388651173,0.0410211173181172,0.0379775781610445,0.0213655703333853,-0.0112578780333261,-0.0443028345754493,-0.0556971447114574,-0.0381928232875755,-0.00505138037307029,0.0243971041020199,0.039881272542305,0.0414335476907821,0.0332588795505471,0.0214038300618125,0.0132410227379447
"1011","16",53,1,0.0187540588031925,0.0187853781628911,0.018833457797546,0.018826339489797,0.0186607867181467,0.0182977339632875,0.0178099390422219,0.0173043091256875,0.0168080084106808,0.0162562766271246,0.0155748287441502,0.0147322548408106,0.0137140809203706,0.0124987840281241,0.0110931180066332,0.00956646731801225,0.0080142345434675,0.00649120895076205,0.00500491407649228,0.00357179775002381,0.00225483764476753,0.00113735963001016,0.000271769360454144,-0.00034673341116509,-0.000778154021524813,-0.00112177143726866,-0.00148306349464455,-0.00192510857557471,-0.00243455130315828,-0.00293067211551046,-0.00330751445078681,-0.0034751628711911,-0.00338154112706812,-0.00301940693384051,-0.0024276570818289,-0.00168898210368251,-0.000918233908067556,-0.000231659659359451,0.000300062050128336,0.000682497558083472,0.000975265265660941,0.00123071536886821,0.00145663001709595,0.00163699288130958,0.00176831481645889,0.00185769718486206,0.00190020798197255,0.00188928868433269,0.0018509071155739,0.00183621463912953,0.00186494317527908,0.00190045329248578
"1012","17",53,1,-0.0289375772275045,-0.0280718672420337,-0.0259609966916106,-0.0214544386108917,-0.0137443164403401,-0.00488509736456466,0.000653215534478058,0.000469314603372961,-0.00279467895040586,-0.00413622764857058,-0.000784949879639729,0.00693764327596114,0.0175981675696841,0.0291084342879611,0.0380575093895521,0.0414741646105072,0.0396423291636385,0.0348718363451002,0.0270515917927066,0.013251562894105,-0.0066339727490754,-0.0262574610397852,-0.0375519316640278,-0.038152881910646,-0.031951938084094,-0.0234573571489982,-0.0147817580119012,-0.00805329311732761,-0.00679140672956602,-0.0123705005997581,-0.0209191045344752,-0.026237508428457,-0.0254174276999113,-0.0202037667516151,-0.0136673628870987,-0.00743562155785593,-0.00188731506336826,0.00298984494390941,0.00749000810828249,0.0115304028334222,0.0135681365254137,0.0115053703595489,0.00554734079266872,-0.000805465637748748,-0.00364367619711725,-0.00209447186784684,0.00169999616350447,0.00530508301683663,0.0077521778774412,0.00912562913279835,0.00971459614367531,0.00985106120369861
"1013","18",53,1,0.0254945276584551,0.018272150234905,0.0034923844142587,-0.0160848142770322,-0.0356270531262488,-0.0504239006227969,-0.0568667485876733,-0.0523328178101758,-0.0356978960444088,-0.00938724172009953,0.0191629889146634,0.0398927030605714,0.0460197586793034,0.0383996420624562,0.0239055776726356,0.00964214322426482,-0.000899446235818724,-0.00691039654095893,-0.00800243801464662,-0.00464781868771103,9.51646483360324e-05,0.00190226339374022,-0.000505771537484545,-0.00345949339324436,-0.00226496344406391,0.00293656946031962,0.0062612530715791,0.00163526577557516,-0.0108677046806616,-0.0243602470394251,-0.0307518280874646,-0.0272777610649997,-0.0180388153154609,-0.0095061634962359,-0.00462883109461809,-0.00129966257771263,0.00386596584410026,0.0111895225127761,0.0177656140411344,0.0206725394739111,0.0191197863116661,0.0138803652887054,0.0065486633209082,8.9114885410746e-05,-0.00176086839827416,0.00219048607298511,0.00818547591662866,0.010360401157552,0.00653068033751247,-3.41796046339216e-05,-0.0048443320004532,-0.00662369503158922
"1014","19",53,1,-0.0378437087077752,-0.0344471309094194,-0.0274904062697092,-0.0181333769711771,-0.00687318435443007,0.00818290663044952,0.0275242535391058,0.0439744875218309,0.0444945547512039,0.0226030389749345,-0.0118500295564274,-0.0389567485746327,-0.0456184850542352,-0.0345400683647092,-0.0171602669706235,-0.00112747962300874,0.013804404310767,0.0301154767374543,0.0456702729810585,0.0526256500184732,0.0427273441804137,0.0151176466574698,-0.0197758660605278,-0.0453120952620512,-0.049906852751525,-0.0344420110940491,-0.00939719852735399,0.0136036178556522,0.0273356126733799,0.0299764450270201,0.0246803964776672,0.0172840326492421,0.0106154935477374,0.00101536185657602,-0.0155702741169708,-0.0335302153443182,-0.0392364291013676,-0.0267960521258663,-0.0080854203932863,-0.000418353747493327,-0.00484934515024271,-0.00382466015296057,0.0163683647953956,0.0456682971226519,0.0580802932243119,0.0383964742444594,-0.00271226116287027,-0.0398268420895587,-0.0551712408694036,-0.0495742505724399,-0.0361063831174935,-0.0271224851651617
"1015","20",53,1,-0.045103839928095,-0.0442030862741325,-0.041649251730304,-0.0372322582486679,-0.0318030314222615,-0.0265169423608742,-0.0217954812356631,-0.0172586686018177,-0.0124908039679752,-0.00747471924160026,-0.00228419589914108,0.0032168700075943,0.0091461008051934,0.0153157899614755,0.0213536659457605,0.0268317585830116,0.0309848118751479,0.0325942095630218,0.030764690823146,0.0259656580600605,0.019898680915396,0.0141081589765475,0.00901666242455645,0.00450202600264249,0.000897090132888634,-0.00126174314572736,-0.002356402825759,-0.00375144255876814,-0.00630676407793063,-0.00921101454953366,-0.0107568973089602,-0.0101187246301881,-0.00797653460008707,-0.00550186087971727,-0.0031920630549731,-0.000743445453403879,0.00240377707513018,0.00662869448601522,0.0118314455778739,0.0171275988280524,0.0209819383318472,0.0221048861149751,0.0203769203165616,0.0167669596644839,0.0123962193528715,0.00790848846141556,0.00367507071649142,0.000147961223126325,-0.00229593118326354,-0.00368369846383576,-0.00435671587249975,-0.00461978803553764
"1016","21",53,1,-0.00985900460829203,-0.0120229760283097,-0.0144136418610592,-0.0137959605622995,-0.00850432465533402,-0.00054621238054553,0.00531313567710212,0.00515863627248914,-0.00065871976940457,-0.00751370380328531,-0.0102751015509357,-0.00754790280016371,-0.00236967307969804,0.00123628704815637,0.00216949460977789,0.00252744067098876,0.00433182215549177,0.00681204868165963,0.00735394736025752,0.00454230708998304,-0.000529398675509718,-0.00566924342112651,-0.00921169642240516,-0.0101071049510111,-0.00776765207118357,-0.00294015469927889,0.00196141905472347,0.00475000762883715,0.0055749358732724,0.00590264439728649,0.0054099465028612,0.00161020481876362,-0.00652293512514168,-0.0159841978375486,-0.0223621925730608,-0.0242413693880903,-0.02314860534007,-0.0194972365263291,-0.0111452482234444,0.00278328192418487,0.0183280791408622,0.0288330802916814,0.0302800869750848,0.0234735957297616,0.0119097640816332,-0.000571821149317309,-0.0103169624869026,-0.0146727890347238,-0.0138659137087251,-0.0110694276716243,-0.00935673192507069,-0.00909472020336777
"1017","22",53,1,-0.00303776146317203,-0.00672882814600451,-0.0111393301257294,-0.0137485440348057,-0.0161412398677534,-0.0210509869215532,-0.0271176063412732,-0.0292528943026049,-0.0240677698459584,-0.0131851386469757,-0.0011633262297901,0.00826825345019522,0.013642122373893,0.0151152234020804,0.0136445383649804,0.0104181291964736,0.00648604137636255,0.00294869589342106,0.00114104186725816,0.00163380785336864,0.00288820058605044,0.00204989705198422,-0.00215690000279123,-0.00793050958324582,-0.012289279098606,-0.0137732042391843,-0.0127934254007869,-0.0103628809025094,-0.00751765929703829,-0.00511403165631186,-0.00276057473323066,0.00147063255762747,0.00842593251753287,0.0148782159361358,0.0150312465069957,0.00600416584349528,-0.00899562362115613,-0.0232362123823435,-0.031031745236763,-0.0298064222705683,-0.0201754669249505,-0.00593673959303787,0.00741069502930403,0.0164706261064356,0.021932412782423,0.0252162863947405,0.0243520553712075,0.0162016423126548,0.00266302239153093,-0.00900361336324451,-0.0137278094733255,-0.0137116134891053
"1018","23",53,1,-0.0259958195727685,-0.0256973221929726,-0.024824929464107,-0.0229844108638384,-0.0199220691914626,-0.0158686264228538,-0.0114853557962438,-0.00729016155591311,-0.00323141347085887,0.00102280201933258,0.00548112174482274,0.00971528558398149,0.0132844107046266,0.0160093488836988,0.0177542060074449,0.0181512139844286,0.0167371517933816,0.0133488201216765,0.00832961863604931,0.00240430568538663,-0.00359274087065353,-0.00893631596474886,-0.0130835517364294,-0.0156246864173144,-0.0162901141961156,-0.0151610666589421,-0.012868500596882,-0.0103678489137622,-0.00834023264672901,-0.00684793641766901,-0.00561542158490158,-0.00448142421744158,-0.00342031285793643,-0.00228315137997326,-0.000821200386454057,0.00101631928756385,0.00302910270948487,0.00503243619425664,0.00695760446863702,0.00865996387091195,0.00989067889391881,0.010521528728638,0.0104579533736398,0.00917591349349189,0.00583385469367359,0.000404224670982112,-0.00549241051576854,-0.00955536861693274,-0.0108102055402723,-0.0102762560528153,-0.00955836130647425,-0.00930081653878378
"1019","24",53,1,-0.00127867244629698,-0.00127867244629432,-0.00127867244628588,-0.00127867244626767,-0.00127867244623658,-0.00127867244618685,-0.00127867244612645,-0.00127867244605273,-0.00127867244597546,-0.00127867244588709,-0.00127867244579205,-0.00127867244568769,-0.00127867244557844,-0.00127867244545898,-0.00127867244532398,-0.00127867244517832,-0.00127867244501889,-0.00127867244484392,-0.00127867244466784,-0.00127867244448709,-0.00127867244431568,-0.00127867244414293,-0.00127867244397395,-0.00127867244380542,-0.00127867244364377,-0.00127867244348656,-0.00127867244333624,-0.00127867244319058,-0.00127867244304825,-0.00127867244291946,-0.00127867244279933,-0.00127867244268987,-0.00127867244258417,-0.00127867244248003,-0.00127867244237079,-0.00127867244226376,-0.00127867244215518,-0.00127867244204882,-0.00127867244194735,-0.00127867244185942,-0.00127867244178281,-0.00127867244173463,-0.0012786724417011,-0.00127867244169311,-0.00127867244171442,-0.00127867244176261,-0.00127867244182278,-0.00127867244187896,-0.0012786724419207,-0.00127867244194735,-0.00127867244196622,-0.00127867244197555
"102","25",53,1,-0.0938042625975344,-0.102303119564245,-0.0991996870551701,-0.0679432569801128,-0.0168096598628198,0.0324709717645946,0.0681613033713466,0.090184279957656,0.0953174675459612,0.0755062029398395,0.0325756258141436,-0.0167239980515439,-0.0555035544495373,-0.0790728232795588,-0.0876810175764269,-0.0752296045563297,-0.0352759422406175,0.0239649251392384,0.0798273654730131,0.112186246394385,0.114912030430567,0.0906105586155399,0.0426789552449396,-0.0217574419502289,-0.0857412972124791,-0.127000439003933,-0.130426534941172,-0.0950833040378321,-0.0317597398124549,0.0419287437945686,0.105375589050942,0.140906549580859,0.140924336985292,0.10937415344486,0.0559879572875253,-0.00892631858239046,-0.0737193968674323,-0.123522845146427,-0.143656833513366,-0.12602419448054,-0.0723300795805861,0.00600805075110689,0.0880762909360575,0.146477875429237,0.158457853150237,0.120373891008968,0.0510190103855717,-0.0223686157273852,-0.0823529188845371,-0.12599159222661,-0.155384629310309,-0.170169838858382
"1020","26",53,1,-0.0156413261103481,-0.00876779680887152,-0.00258878770777127,-0.00324407874762134,-0.00732671233587823,-0.00822030467325163,-0.00572945333882569,-0.00424361635316117,-0.00491208635765128,-0.00552348929728508,-0.00635893287858647,-0.00981460705441162,-0.0139128419665755,-0.0121616149944015,-0.00208700150163921,0.0107469490632099,0.0201877782006301,0.026922883999966,0.0341098227811942,0.0380766649215589,0.0290304016231673,0.00230449517529729,-0.0337391182759332,-0.0619833569363406,-0.0678461664807317,-0.048130950510775,-0.0129424001643508,0.0197634564290192,0.0347518475099724,0.0284951519676753,0.00927903645844852,-0.0108598753330962,-0.0240822514866319,-0.0291571318476054,-0.0299721206194792,-0.0319775942547462,-0.0360386970513804,-0.0340176619630503,-0.0148432050105469,0.0206569499067566,0.0537350482145154,0.0627441912367939,0.0449560698896563,0.0187510020396076,0.00263405064370836,-0.00324525807167753,-0.011558192293041,-0.0281080098328825,-0.0439524983869712,-0.0473932315681489,-0.0387671699194299,-0.0297300512865237
"1021","27",53,1,-0.0641307217941938,-0.0390315529641287,-0.0125378531061924,-0.00137739072119114,0.0103325951072994,0.0406546399695524,0.0704952286084719,0.0613223832745016,0.00771588372347054,-0.0506125858975111,-0.0727213243658147,-0.0551413149788726,-0.0218958831843312,0.00661946689228676,0.0234654622223287,0.0274551291508445,0.0231204065888821,0.0243203258247049,0.0414425563526581,0.0620549264224715,0.0569455487800332,0.013142374356653,-0.0454426608164566,-0.078137119768722,-0.0667289047295072,-0.029644569518001,0.00177449958455345,0.0149111581571777,0.020664926798811,0.0305916822808237,0.0372970698307453,0.0229097268874972,-0.0157339701797516,-0.0583230747945684,-0.0801927935754048,-0.0742042311431734,-0.0499382279878797,-0.0191269695945104,0.0093347575035061,0.0269722865506319,0.0335876922617988,0.0459495387427662,0.0792686719477356,0.113451046198186,0.0990436407046831,0.0163538265193752,-0.0841483484635073,-0.126432935290985,-0.0922927467219741,-0.035524213012196,-0.00985790712856849,-0.0121080845370631
