"","SpeciesSSet","Freq","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"1007","11",53,1,-0.0613603544637507,-0.0446183373316711,-0.0303161319977563,-0.0372241600901884,-0.0596666368774603,-0.0753227951337176,-0.0718649044852266,-0.0558179431048214,-0.0371032504107291,-0.0158750545841089,0.0106323099884347,0.0352419651221987,0.0434285241635761,0.0296180337151506,0.00649232384037135,-0.00502726675322807,0.00448665787282265,0.0234254000783378,0.0299219750908737,0.0132210252288214,-0.015861639804825,-0.0368039851953774,-0.0400739473865515,-0.0321294185341987,-0.0204934480669119,-0.00218822909045491,0.0260285137099823,0.0510385505558544,0.0497392747497338,0.016805386569301,-0.0224455554792513,-0.0362152335014889,-0.0211994563688438,-0.0052077039434375,-0.0135749642645084,-0.0398603267673812,-0.0542341014297787,-0.0370572101541293,0.000869629625550594,0.0300096731943051,0.0295884497869512,0.00397825415228859,-0.023247555923642,-0.0293906750763775,-0.0105450370694664,0.01568604072983,0.0247151496758358,0.00506564649394381,-0.0333466487848708,-0.0697306365682528,-0.0904816333489213,-0.0969449937849696
"1008","12",53,1,-0.0145745581157792,-0.014571116764341,-0.0145609247128491,-0.0145390761673712,-0.0145003083178339,-0.0144409831421199,-0.0143606170021009,-0.0142611836559785,-0.0141450248124479,-0.014014305188577,-0.0138731076906389,-0.0137292009269778,-0.013591857103129,-0.0134666891254749,-0.0133527100469311,-0.0132446383959466,-0.013137215859772,-0.0130262706173414,-0.0129062750367308,-0.0127692387269545,-0.0126078053374046,-0.0124192389083952,-0.0122054473654996,-0.0119695457772022,-0.011714110631146,-0.0114434760263162,-0.011165879390757,-0.0108903063905279,-0.0106197328205547,-0.0103485968858993,-0.0100690374414564,-0.00978041619652903,-0.00949186333028307,-0.00921482369027338,-0.0089540273536528,-0.00870702934937939,-0.00847187634552149,-0.00825262689390982,-0.00805584228269829,-0.00788306655426341,-0.00772889086610096,-0.00758604082644943,-0.00745016868602766,-0.00731955411157492,-0.00719343551577678,-0.00707368071132808,-0.00696712827949786,-0.00688282725959399,-0.00682531595296476,-0.0067914925009851,-0.00677429308256683,-0.00676760915330454
"1009","13",53,1,-0.0448948706271119,-0.0444625978429234,-0.0433366787372145,-0.0408972889597494,-0.0363863407526794,-0.0297291586861121,-0.0218871942418331,-0.0140603577315064,-0.00675730262923824,3.41246692292518e-05,0.00602680408641376,0.0105272406511432,0.0131704759562483,0.0143308322425362,0.0146791760833036,0.0146637342289062,0.0145292207859817,0.0144238773160619,0.0141693486270911,0.0132132331164934,0.0112422626659943,0.00878797284476462,0.00689374421608191,0.00616222987626269,0.00634875707041505,0.0068099648364639,0.00698463972560814,0.00638305197281963,0.00454357437266983,0.0013645771764268,-0.00262902433028844,-0.00658784910132781,-0.00986538039090878,-0.0121238365954994,-0.0130865295387055,-0.0125120007478194,-0.0104927765278817,-0.00759707789712571,-0.00458293401542331,-0.0019660721214787,0.000197925738427474,0.00222739889213663,0.00447138110042444,0.00686377479861422,0.0087666015360528,0.00940387279823263,0.00854062409568823,0.00666727902256836,0.00452554053887244,0.00262173338960459,0.00122300311537393,0.000509816129426133
"101","14",53,1,-0.0441812064202456,-0.049164464894518,-0.0568482720638344,-0.0627899396428844,-0.0638463549472394,-0.0598397219681249,-0.0520897767367796,-0.041585898224889,-0.0291195118874679,-0.0162891981651553,-0.00490923141061494,0.00488230967934,0.0149105564538435,0.0267057983679262,0.0396053020980194,0.0517450317302476,0.0621157578746226,0.0702940948936497,0.0743995755487568,0.0711715960493722,0.0592256966969831,0.0415322093739536,0.0236453570780357,0.00968567920578112,0.000620760431699452,-0.00424957487867261,-0.00567328129418154,-0.00462117884619806,-0.00273162835136143,-0.00135853992749313,-0.000330373368729875,0.00162629931175484,0.00514054475730319,0.00921674403297734,0.0119846356268352,0.0121727113144059,0.00992804555737092,0.00649712072156361,0.00313338311274847,0.000176696966376122,-0.00268818930210202,-0.00516481621522957,-0.00580077799198686,-0.00342084633730577,0.000864381698628236,0.00380676834879501,0.00270069261452521,-0.00223781772017007,-0.00833498129750088,-0.0129551821356682,-0.0152614371316135,-0.0159552887728149
"1010","15",53,1,-0.0834723574236913,-0.0870607266446095,-0.095051588036454,-0.101913065600163,-0.0952200415449205,-0.0655763281252042,-0.0164133712361763,0.0373538680998085,0.0786573350052313,0.0954535465406183,0.0834117634013491,0.0477633289461368,0.00306288729748561,-0.0333445474080329,-0.0508288803465333,-0.049094077468337,-0.0341116550837604,-0.0132695408064332,0.00616700195434139,0.0182558040203531,0.0207245896029495,0.01498977458837,0.00346858009749118,-0.0107609657918568,-0.0215407387980411,-0.0217298399417167,-0.0113347825479899,-0.000369784676491625,0.0014555536013261,-0.00302603122964817,-0.00132096626733436,0.0131954367250313,0.0329864878882833,0.044986332764223,0.0437313691860783,0.0336848857025782,0.0215699237074007,0.00947719026185645,-0.00549604439652285,-0.026058532951128,-0.0473597729669526,-0.054664945686544,-0.0338409812808715,0.011183250476841,0.0548806094576697,0.0705059719399956,0.0536791244515491,0.0211393077211248,-0.0114358631942368,-0.0415243090601256,-0.0691216262248002,-0.0865162828622232
"1011","16",53,1,-0.0239167356859169,-0.0393842950045635,-0.0654609610435799,-0.0885336731062369,-0.0922288034507861,-0.0660701567560469,-0.0145285542001445,0.0399262258967057,0.0692532369284855,0.0618257324402638,0.0309908237611203,-0.00138752832309041,-0.0266064863208146,-0.0490146745717257,-0.0679998100083046,-0.0713105926740141,-0.0505488582349944,-0.0150136869945983,0.0177122221020469,0.0404527350328328,0.0568700200651635,0.0655570159443553,0.055727472754215,0.0239304158518407,-0.0132331203618974,-0.0321815571475148,-0.0263116108258783,-0.0103609888521772,-0.00176950844921842,-0.00432942022265248,-0.0109247237817596,-0.0148425510857106,-0.0136148506119536,-0.00658721587452638,0.00448106432359174,0.0133741021573202,0.0138363598179703,0.00727101764470084,0.00192826352308662,0.00291332840430925,0.00692295848376911,0.00947550524913066,0.0134911240976394,0.0253790979402688,0.0432573422996316,0.0544192412471329,0.0472597068301452,0.0235736242325837,-0.00315786353648151,-0.0204580460380364,-0.0260956744418464,-0.0260256154812117
"1012","17",53,1,-0.0167269884671806,-0.0167057946558731,-0.0166573456828161,-0.0165767835482118,-0.0164584461711748,-0.0162947432507994,-0.0160758416762627,-0.0157892208816361,-0.0154245235207258,-0.0149837481231467,-0.014485125148701,-0.0139522694861232,-0.0133984934854998,-0.0128237672825466,-0.0122263547915133,-0.0116132826296091,-0.0109965268449947,-0.0103796589672174,-0.00975104641207403,-0.00909435548808024,-0.00841055116496392,-0.00773053658196909,-0.00710033413115485,-0.00654754701378479,-0.00606423359368558,-0.0056289593661365,-0.00524369780016443,-0.00493793131418641,-0.00473085011912722,-0.0045972266631209,-0.00447933697601099,-0.00432995277300918,-0.00413791968697419,-0.00391761069856345,-0.00368636327273797,-0.00345359472610807,-0.00321907969298874,-0.00297259654476467,-0.00269928599213598,-0.00239086244673192,-0.00204869067257718,-0.00167421445641813,-0.00126535101761882,-0.00083033503187957,-0.000397704280798106,4.62751585494914e-07,0.00035361737062245,0.000668698937285606,0.000940974457686594,0.00114459242813703,0.0012603942745476,0.00130250146891286
"1013","18",53,1,0.0224964636859128,-0.0296172730011144,-0.103491874463584,-0.14743310570663,-0.134423948590639,-0.0834905069778558,-0.0352113635322269,-0.0102475560518593,0.00691996310252607,0.0427433288023149,0.0948766810970116,0.124386566527365,0.0950198562605589,0.0185415812453813,-0.0496051073417896,-0.0652390991201515,-0.0385357815473439,-0.014283175891225,-0.0154990281559997,-0.0204291854790104,0.00328959606143764,0.055472223196203,0.102970120693824,0.114006071820752,0.0823004251816546,0.0219755242469275,-0.0469506109038458,-0.103722478102537,-0.128432109519621,-0.110382634955535,-0.0571729081076155,0.00795024411972634,0.0602632273018828,0.0868730113418668,0.0884190081388245,0.0692187914733029,0.0275074332589538,-0.039495097248841,-0.116658650687121,-0.163454066616215,-0.140555988337463,-0.0515193386790542,0.0508713570611448,0.111201494382475,0.122000707863519,0.118606556560924,0.12638891047952,0.127480862073786,0.0861456457649661,-0.0026669643380397,-0.100246398491701,-0.158570485192289
"1014","19",53,1,-0.0911134780180538,-0.0931958544204774,-0.0935629814276742,-0.0883430942694767,-0.077788107710268,-0.0648663266491059,-0.0511729005724013,-0.0365303354173165,-0.0219335522966726,-0.0100468505273599,-0.00170622114828733,0.00617910039377534,0.0173313942343098,0.0311964748628175,0.0427687244763124,0.0472072379733384,0.0433610534181823,0.0327711027302757,0.0172060877478173,-0.00115797146620444,-0.0179727186010756,-0.02753440020742,-0.0266005516561814,-0.0166614402990657,-0.00169742228208403,0.0152113259896727,0.0313482848812345,0.041098319343035,0.0366489437422395,0.0149136994938508,-0.0166414693232511,-0.043572081315864,-0.055020261420226,-0.050170781004987,-0.034840189423754,-0.0145341870856224,0.00733616843203055,0.0266378858658471,0.0379336104039949,0.0379381738333429,0.0280436491205578,0.0129975092906875,-0.00148603487900067,-0.0102842576883959,-0.0117888016090648,-0.0115259869270088,-0.0197688757173526,-0.0410326380225334,-0.0664872150621263,-0.0813280480768146,-0.0808701678096407,-0.0750750444577911
"1015","20",53,1,0.0447426582577952,0.0206590105156925,-0.0237149815166113,-0.0692971564213247,-0.0925744154163457,-0.0848564306194375,-0.0576910995122872,-0.0273314665866036,0.00253665761297572,0.0362346453852693,0.0662793730360582,0.070111963930459,0.035052922301084,-0.0194343841656701,-0.0560962933256666,-0.0572471125232115,-0.0381611664544605,-0.020843558432077,-0.00666337159332264,0.0146608482135451,0.0372400784804867,0.0377818870703117,0.00606456472747197,-0.0359255988808396,-0.0544237513102146,-0.0379264996056192,-0.00401619554332999,0.0219544406487324,0.025706927216953,0.00639055405816324,-0.0246539128819703,-0.0429822672937525,-0.0224836652775193,0.0376872361999214,0.0988424914215964,0.107817610634621,0.0447028660832942,-0.0545982824277476,-0.125989284054511,-0.129070249856675,-0.0751688344973951,-0.00941064661898294,0.0314902993121167,0.0443750563294565,0.0471753064085467,0.0489855456809287,0.0408224276271481,0.0172792036452003,-0.00365868950384818,0.00406612160194442,0.0397567477194991,0.0712651869495209
"1016","21",53,1,-0.0258204779106113,-0.0257675183327923,-0.0256064888459522,-0.0252603834466238,-0.0246515524451059,-0.0237252430131949,-0.0224772607306465,-0.0209757700221616,-0.0193584273277236,-0.0177857807154607,-0.016363284039387,-0.0150891628221872,-0.0138789196686879,-0.0126402096359436,-0.0113125535379762,-0.00983741543076322,-0.00813055112045613,-0.00613592865544366,-0.00391920539855295,-0.00167502057112445,0.000388355215382163,0.00216893614700753,0.00367149892259522,0.00491810474899945,0.00589745196823066,0.00659912799235596,0.00705221839292969,0.00730262796819736,0.00737528897597151,0.00728899761594715,0.00709486517923308,0.00686182154957404,0.00661898382698189,0.00634565388299113,0.00603602931489755,0.0057482089323222,0.00556034524099269,0.00548832318046633,0.0054738422654721,0.00545026062001419,0.00539062271201973,0.0052849555908725,0.00510362247851215,0.00481199693055889,0.00441132447299486,0.00394235692246059,0.00345380045376453,0.00298907118373637,0.00259973866990659,0.00233788796818235,0.00221479938505742,0.00218289912007985
"1017","22",53,1,-0.0593619740943956,-0.0601222570702311,-0.0608755312375751,-0.0597494576909503,-0.0546419347084977,-0.0447198149038905,-0.0310212487043036,-0.0156128596591911,-0.000501685249092887,0.0125571094857557,0.0218914663139984,0.0263527645963357,0.0259338151571671,0.0215595206839125,0.0144282348395417,0.00607538190132395,-0.00114952365681931,-0.00474946320158631,-0.00388779264816197,-0.000135154182499875,0.00410205033862932,0.0076248100803491,0.0105002614842298,0.0125880890618559,0.0130391924966862,0.0114742754085428,0.00884366597320785,0.00648803711821233,0.00468604284164731,0.00274237356966456,0.000449961783157482,-0.00110779001053052,-0.000512159926625344,0.00237044011295851,0.00588119304830337,0.00772363595046666,0.00677416976371314,0.0040095760477914,0.00176523247767002,0.0019832992122808,0.00499944927512974,0.00976648194397312,0.0149035020179344,0.0194125717818137,0.022804457226927,0.0251515781980063,0.0271365695192425,0.0296032823443935,0.0327273572991573,0.0357687369194142,0.0378213542029027,0.0386651798446982
"1018","23",53,1,0.0287056332196698,0.0173078090659231,-0.00403842293705159,-0.0250719333618836,-0.0329885378935957,-0.0265947099952957,-0.0193997445217962,-0.0243591792160307,-0.0382471864217746,-0.045672954030312,-0.0365059248839987,-0.0144478134466686,0.009870685787295,0.0277409899359273,0.0339409903437045,0.0268745525095686,0.0117759643545454,-0.000155378811542484,-0.00102302810656507,0.00611808870845487,0.0117372272242926,0.0107612689528209,0.00656824268361356,0.00583154483213866,0.0125194984392683,0.0251655685032868,0.0356319447100422,0.0316325555693551,0.00677213577976876,-0.029652967948077,-0.0577789482135818,-0.0659410625642358,-0.0611570185152812,-0.0568239760825198,-0.0529890628569172,-0.0356529610367207,0.00313166824629607,0.0499340204089185,0.078828789186878,0.0743576578274674,0.0436043364804088,0.00702076693807596,-0.0195982879214913,-0.0336214040365039,-0.0392209670345514,-0.0369275501073132,-0.0229089907195048,0.00136090267871003,0.0233112476310458,0.0287731172199814,0.0177914141800395,0.00564437084284375
"1019","24",53,1,0.0193405588875732,0.0094493710206387,-0.00990570189156537,-0.0303724281296116,-0.0397726141446912,-0.0337217261912677,-0.0200169048593217,-0.00973496027201115,-0.00676910275332876,-0.0079781181464178,-0.00940857925229599,-0.00810878592172481,-0.00114474338862802,0.0110420087120138,0.0214550937862938,0.0231797234657209,0.0197543165215979,0.0222445409523018,0.0333324225327507,0.0405950721359878,0.0306943626739899,0.00592291061466566,-0.0193139407107168,-0.0353449294779478,-0.0432391487408132,-0.045275947930381,-0.0384981432847209,-0.021113232974173,0.00145112761291011,0.0222059266897083,0.0398852313905733,0.0546538251793938,0.0598208802212885,0.0460203460460065,0.0148125441800735,-0.0182939368027515,-0.0377962382002379,-0.0415099984677423,-0.037221361907015,-0.0301048789326797,-0.0185740905387859,-0.00125434343014641,0.0174005138243207,0.0302589368454929,0.0334610785862459,0.027815626964935,0.0169054486890301,0.00614243091651057,0.00179958080326048,0.00711356702719579,0.0182485909341823,0.026599400506482
"102","25",53,1,-0.0670885809427717,-0.0625720691193328,-0.0482324893918402,-0.0209745301609727,0.013981684150067,0.0440602996912733,0.0579501022690808,0.0544375525584679,0.0425173373546834,0.0326592566870021,0.0286131762746973,0.0277237400066035,0.0271649985232583,0.0273402129865052,0.0292193371921545,0.0309833829772515,0.0291906939283582,0.0223798661730759,0.0119619243204687,0.000105694152325864,-0.0114315746280158,-0.020321789270705,-0.0236158595655231,-0.0200755492706084,-0.0117742926775635,-0.00244397541237129,0.00495913494371125,0.00811137861077427,0.00423679427394741,-0.00797336698373496,-0.0246251212205588,-0.0370195211508038,-0.0380034202354578,-0.0279983888912305,-0.0140447691833416,-0.00332965010202479,0.00176998402980666,0.00347347761121264,0.00549622132405903,0.0102598996777263,0.0173876435875013,0.0240755534870103,0.0278526655140305,0.0292634114635775,0.030283224980783,0.0293427911136743,0.0202293335715658,-0.00124886897187704,-0.0301090871657255,-0.0547612325357598,-0.067623063088039,-0.070975137691597
"1020","26",53,1,-0.0437500715097479,-0.0953300395082155,-0.135290428863097,-0.111735048235225,-0.0532925595900879,-0.0164996118585337,-0.00378777904332073,0.0211242936084375,0.0636440593167862,0.0898774492355403,0.0750685255493089,0.0227377174168144,-0.0525533278733457,-0.122528874074529,-0.137309312301502,-0.0706063293828691,0.0251554961804883,0.0614306794298831,0.0273287934847966,0.00996629218930223,0.07049593896383,0.146159233728877,0.126591847585007,0.00193544860211836,-0.121440121834444,-0.148035596653084,-0.0863105719551172,-0.0094783932606739,0.03043253670667,0.0316610637330803,0.0227841276831222,0.0387099684528494,0.0919723717737828,0.144821775405834,0.130210699322433,0.0257792762828979,-0.10559809640836,-0.170986527624177,-0.135790722051313,-0.0449148093695719,0.0281175166495597,0.0384155712855747,-0.000179343786303798,-0.0176915489171983,0.052912487013109,0.181422736037639,0.231050118822542,0.103719090867858,-0.112870187770165,-0.218319156049197,-0.140120795628017,-0.0206943156841721
"1021","27",53,1,-0.0683281240716327,-0.0409924625900526,-0.0322660769780727,-0.0661666205722709,-0.0948387623534623,-0.0586951119418773,0.0257174248260275,0.0792219921260826,0.0574133342243628,-3.93962258922187e-05,-0.0258548708330726,-0.00481399744088762,0.0196640846669958,0.00462847161241697,-0.0445161152029296,-0.0834322860408223,-0.0760335056270209,-0.0294343645809092,0.0176031852845893,0.040572714775986,0.0553810024519779,0.0874775395600622,0.121533778633963,0.106274745091633,0.019585641600294,-0.0908253802497363,-0.15061371529459,-0.132211088509982,-0.067850053424932,-0.00110849351197606,0.0480522702443404,0.0730353838969098,0.067956775925023,0.0398971321970425,0.0127491326659572,0.000287189712837588,-0.0124511067129918,-0.0443907954723977,-0.084845592421642,-0.102392586633578,-0.0815476391166321,-0.0345354598036809,0.0173393603100465,0.054953340934067,0.058697869074964,0.0204612592141395,-0.035350435892894,-0.0649534197077872,-0.051657182634695,-0.023237274354067,-0.0120168139245371,-0.0160392507095533
